serial,name,value,notes
37-13454,CC_a0,-1.745843e-004,source_file: 13454.cal
37-13454,CC_a1,3.111262e-004,
37-13454,CC_a2,-4.301381e-006,
37-13454,CC_a3,1.994482e-007,
37-13454,CC_g,-9.822299e-001,
37-13454,CC_h,1.353121e-001,
37-13454,CC_i,-1.847220e-004,
37-13454,CC_j,3.345722e-005,
37-13454,CC_ctcor,3.250000e-006,
37-13454,CC_cpcor,-9.570000e-008,
37-13454,CC_wbotc,2.781025e-007,
37-13454,CC_pa0,1.914245e-001,
37-13454,CC_pa1,1.591544e-002,
37-13454,CC_pa2,-7.425101e-010,
37-13454,CC_ptca0,5.238945e+005,
37-13454,CC_ptca1,1.107924e+000,
37-13454,CC_ptca2,-3.108489e-002,
37-13454,CC_ptcb0,2.507063e+001,
37-13454,CC_ptcb1,-2.750000e-004,
37-13454,CC_ptcb2,0.000000e+000,
37-13454,CC_ptempa0,9.484898e+001,
37-13454,CC_ptempa1,-1.046367e-001,
37-13454,CC_ptempa2,-2.040855e-006,
