serial,name,value,notes
37-13646,CC_a0,-2.481379e-005,source_file CTDMO-H_SBE_37IM_SN_37-13646_Calibration_Files_2024-01-28.zip > 13646.cal
37-13646,CC_a1,2.863366e-004,
37-13646,CC_a2,-2.862126e-006,
37-13646,CC_a3,1.619477e-007,
37-13646,CC_g,-9.861430e-001,
37-13646,CC_h,1.405685e-001,
37-13646,CC_i,-1.081581e-004,
37-13646,CC_j,2.795828e-005,
37-13646,CC_ctcor,3.250000e-006,
37-13646,CC_cpcor,-9.570000e-008,
37-13646,CC_wbotc,3.145139e-007,
37-13646,CC_pa0,-3.150059e-001,
37-13646,CC_pa1,1.634000e-002,
37-13646,CC_pa2,-7.961509e-010,
37-13646,CC_ptca0,5.247267e+005,
37-13646,CC_ptca1,3.478647e-001,
37-13646,CC_ptca2,-5.828966e-002,
37-13646,CC_ptcb0,2.492639e+001,
37-13646,CC_ptcb1,7.500000e-005,
37-13646,CC_ptcb2,0.000000e+000,
37-13646,CC_ptempa0,1.610868e+002,
37-13646,CC_ptempa1,-9.584197e-002,
37-13646,CC_ptempa2,1.372378e-006,
37-13646,CC_p_range,5076,
