serial,name,value,notes
37-12220,CC_a0,-1.304553e-005,source_file: 12220.cal
37-12220,CC_a1,2.833808e-004,
37-12220,CC_a2,-2.532278e-006,
37-12220,CC_a3,1.517409e-007,
37-12220,CC_g,-9.875472e-001,
37-12220,CC_h,1.732662e-001,
37-12220,CC_i,-1.820520e-004,
37-12220,CC_j,4.647964e-005,
37-12220,CC_ctcor,3.250000e-006,
37-12220,CC_cpcor,-9.570000e-008,
37-12220,CC_wbotc,2.093274e-007,
37-12220,CC_pa0,5.447407e-001,
37-12220,CC_pa1,1.604392e-002,
37-12220,CC_pa2,-6.805050e-010,
37-12220,CC_ptca0,5.235168e+005,
37-12220,CC_ptca1,2.823298e+000,
37-12220,CC_ptca2,-6.700653e-002,
37-12220,CC_ptcb0,2.519350e+001,
37-12220,CC_ptcb1,-9.000000e-004,
37-12220,CC_ptcb2,0.000000e+000,
37-12220,CC_ptempa0,-6.758401e+001,
37-12220,CC_ptempa1,5.081877e-002,
37-12220,CC_ptempa2,-5.262863e-007,
37-12220,CC_p_range,5076,
