serial,name,value,notes
37-10228,CC_a0,-1.429497e-005,source_file CTDMO-H_SBE_37IM_SN_37-10228_Calibration_Files_2024-01-21.zip > 10228.cal
37-10228,CC_a1,2.874276e-004,
37-10228,CC_a2,-3.005807e-006,
37-10228,CC_a3,1.625953e-007,
37-10228,CC_g,-9.736704e-001,
37-10228,CC_h,1.342644e-001,
37-10228,CC_i,-2.355456e-004,
37-10228,CC_j,3.552223e-005,
37-10228,CC_ctcor,3.250000e-006,
37-10228,CC_cpcor,-9.570000e-008,
37-10228,CC_wbotc,2.472117e-007,
37-10228,CC_pa0,3.618175e-001,
37-10228,CC_pa1,1.724370e-002,
37-10228,CC_pa2,-7.768379e-010,
37-10228,CC_ptca0,5.250073e+005,
37-10228,CC_ptca1,3.620266e+000,
37-10228,CC_ptca2,-9.319545e-002,
37-10228,CC_ptcb0,2.513212e+001,
37-10228,CC_ptcb1,2.225000e-003,
37-10228,CC_ptcb2,0.000000e+000,
37-10228,CC_ptempa0,-7.190783e+001,
37-10228,CC_ptempa1,5.160722e-002,
37-10228,CC_ptempa2,-5.100431e-007,
37-10228,CC_p_range,5076,
