serial,name,value,notes
37-11597,CC_a0,-6.336498e-005,source_file CTDMO-H_SBE_37IM_SN_37-11597_Calibration_Files_2025-01-12.zip > 11597.cal
37-11597,CC_a1,2.972855e-004,
37-11597,CC_a2,-3.733542e-006,
37-11597,CC_a3,1.827942e-007,
37-11597,CC_g,-9.888314e-001,
37-11597,CC_h,1.665441e-001,
37-11597,CC_i,-5.907764e-004,
37-11597,CC_j,7.054480e-005,
37-11597,CC_ctcor,3.250000e-006,
37-11597,CC_cpcor,-9.570000e-008,
37-11597,CC_wbotc,8.183232e-007,
37-11597,CC_pa0,2.621861e-001,
37-11597,CC_pa1,1.594622e-002,
37-11597,CC_pa2,-6.584251e-010,
37-11597,CC_ptca0,5.249035e+005,
37-11597,CC_ptca1,-1.219183e+000,
37-11597,CC_ptca2,8.182073e-002,
37-11597,CC_ptcb0,2.511863e+001,
37-11597,CC_ptcb1,9.250000e-004,
37-11597,CC_ptcb2,0.000000e+000,
37-11597,CC_ptempa0,-6.926490e+001,
37-11597,CC_ptempa1,5.033859e-002,
37-11597,CC_ptempa2,-3.121624e-007,
37-11597,CC_p_range,5076,
