serial,name,value,notes
37-13652,CC_a0,-1.022615e-004,source_file CTDMO-H_SBE_37IM_SN_37-13652_Calibration_Files_2024-01-21.zip > 13652.cal
37-13652,CC_a1,3.031242e-004,
37-13652,CC_a2,-4.106687e-006,
37-13652,CC_a3,1.943325e-007,
37-13652,CC_g,-9.866560e-001,
37-13652,CC_h,1.441691e-001,
37-13652,CC_i,-1.870241e-004,
37-13652,CC_j,3.491584e-005,
37-13652,CC_ctcor,3.250000e-006,
37-13652,CC_cpcor,-9.570000e-008,
37-13652,CC_wbotc,2.227820e-007,
37-13652,CC_pa0,-3.726918e-001,
37-13652,CC_pa1,1.623889e-002,
37-13652,CC_pa2,-7.940056e-010,
37-13652,CC_ptca0,5.246741e+005,
37-13652,CC_ptca1,-2.652058e+000,
37-13652,CC_ptca2,6.503081e-002,
37-13652,CC_ptcb0,2.516600e+001,
37-13652,CC_ptcb1,-4.000000e-004,
37-13652,CC_ptcb2,0.000000e+000,
37-13652,CC_ptempa0,1.771991e+002,
37-13652,CC_ptempa1,-7.873761e-002,
37-13652,CC_ptempa2,-2.428933e-006,
37-13652,CC_p_range,5076,
