serial,name,value,notes
37-13457,CC_a0,-1.459066e-004,source_file: 13457.cal
37-13457,CC_a1,3.126831e-004,
37-13457,CC_a2,-4.849880e-006,
37-13457,CC_a3,2.144704e-007,
37-13457,CC_g,-9.872203e-001,
37-13457,CC_h,1.357829e-001,
37-13457,CC_i,-1.804600e-004,
37-13457,CC_j,3.197747e-005,
37-13457,CC_ctcor,3.250000e-006,
37-13457,CC_cpcor,-9.570000e-008,
37-13457,CC_wbotc,2.470009e-007,
37-13457,CC_pa0,-2.744357e-001,
37-13457,CC_pa1,1.590935e-002,
37-13457,CC_pa2,-7.667044e-010,
37-13457,CC_ptca0,5.244012e+005,
37-13457,CC_ptca1,-2.475862e-001,
37-13457,CC_ptca2,-2.136859e-002,
37-13457,CC_ptcb0,2.493075e+001,
37-13457,CC_ptcb1,1.500000e-004,
37-13457,CC_ptcb2,0.000000e+000,
37-13457,CC_ptempa0,2.324820e+002,
37-13457,CC_ptempa1,-1.220134e-001,
37-13457,CC_ptempa2,7.650250e-006,
37-13457,CC_p_range,5076,
