serial,name,value,notes
37-10265,CC_a0,-9.413186e-005,source_file CTDMO-H_SBE_37IM_SN_37-10265_Calibration_Files_2025-01-14.zip > 10265.cal
37-10265,CC_a1,3.040534e-004,
37-10265,CC_a2,-4.210075e-006,
37-10265,CC_a3,1.949911e-007,
37-10265,CC_g,-9.774688e-001,
37-10265,CC_h,1.499525e-001,
37-10265,CC_i,-3.185545e-004,
37-10265,CC_j,4.729311e-005,
37-10265,CC_ctcor,3.250000e-006,
37-10265,CC_cpcor,-9.570000e-008,
37-10265,CC_wbotc,1.303380e-007,
37-10265,CC_pa0,1.984843e-001,
37-10265,CC_pa1,1.599019e-002,
37-10265,CC_pa2,-6.833656e-010,
37-10265,CC_ptca0,5.252138e+005,
37-10265,CC_ptca1,1.855378e+000,
37-10265,CC_ptca2,-5.310742e-002,
37-10265,CC_ptcb0,2.535550e+001,
37-10265,CC_ptcb1,1.100000e-003,
37-10265,CC_ptcb2,0.000000e+000,
37-10265,CC_ptempa0,-6.951599e+001,
37-10265,CC_ptempa1,5.255500e-002,
37-10265,CC_ptempa2,-7.338437e-007,
37-10265,CC_p_range,5076,
