serial,name,value,notes
37-13631,CC_a0,-7.532820e-005,source_file: 13631.cal
37-13631,CC_a1,3.005779e-004,
37-13631,CC_a2,-4.032386e-006,
37-13631,CC_a3,1.905906e-007,
37-13631,CC_g,-9.842272e-001,
37-13631,CC_h,1.450525e-001,
37-13631,CC_i,-1.447941e-004,
37-13631,CC_j,3.265561e-005,
37-13631,CC_ctcor,3.250000e-006,
37-13631,CC_cpcor,-9.570000e-008,
37-13631,CC_wbotc,1.598679e-007,
37-13631,CC_pa0,-2.860242e-001,
37-13631,CC_pa1,1.625283e-002,
37-13631,CC_pa2,-8.026566e-010,
37-13631,CC_ptca0,5.244883e+005,
37-13631,CC_ptca1,-1.831366e+000,
37-13631,CC_ptca2,4.584311e-002,
37-13631,CC_ptcb0,2.512009e+001,
37-13631,CC_ptcb1,-1.750000e-004,
37-13631,CC_ptcb2,0.000000e+000,
37-13631,CC_ptempa0,1.949163e+002,
37-13631,CC_ptempa1,-1.012904e-001,
37-13631,CC_ptempa2,3.103126e-006,
37-13631,CC_p_range,5076,
