serial,name,value,notes
37-12393,CC_a0,-1.385181e-004,source_file: 12393.cal
37-12393,CC_a1,3.062229e-004,
37-12393,CC_a2,-4.094624e-006,
37-12393,CC_a3,1.924953e-007,
37-12393,CC_g,-9.660391e-001,
37-12393,CC_h,1.528790e-001,
37-12393,CC_i,-1.294743e-004,
37-12393,CC_j,3.499737e-005,
37-12393,CC_ctcor,3.250000e-006,
37-12393,CC_cpcor,-9.570000e-008,
37-12393,CC_wbotc,1.988334e-007,
37-12393,CC_pa0,3.658709e-001,
37-12393,CC_pa1,1.633584e-002,
37-12393,CC_pa2,-7.062593e-010,
37-12393,CC_ptca0,5.243279e+005,
37-12393,CC_ptca1,7.910132e-001,
37-12393,CC_ptca2,1.653235e-002,
37-12393,CC_ptcb0,2.524537e+001,
37-12393,CC_ptcb1,8.750000e-004,
37-12393,CC_ptcb2,0.000000e+000,
37-12393,CC_ptempa0,-6.609827e+001,
37-12393,CC_ptempa1,5.229760e-002,
37-12393,CC_ptempa2,-5.167162e-007,
37-12393,CC_p_range,5076,
