serial,name,value,notes
37-12388,CC_a0,-6.942543e-005,source_file CTDMO-H_SBE_37IM_SN_37-12388_Calibration_Files_2024-01-26.zip > 12388.cal
37-12388,CC_a1,2.981138e-004,
37-12388,CC_a2,-3.802638e-006,
37-12388,CC_a3,1.850919e-007,
37-12388,CC_g,-9.868062e-001,
37-12388,CC_h,1.517760e-001,
37-12388,CC_i,-8.352088e-005,
37-12388,CC_j,2.961489e-005,
37-12388,CC_ctcor,3.250000e-006,
37-12388,CC_cpcor,-9.570000e-008,
37-12388,CC_wbotc,2.941077e-007,
37-12388,CC_pa0,-2.346336e-001,
37-12388,CC_pa1,1.671018e-002,
37-12388,CC_pa2,-7.383669e-010,
37-12388,CC_ptca0,5.249446e+005,
37-12388,CC_ptca1,2.361365e+000,
37-12388,CC_ptca2,-1.423196e-001,
37-12388,CC_ptcb0,2.524425e+001,
37-12388,CC_ptcb1,5.000000e-005,
37-12388,CC_ptcb2,0.000000e+000,
37-12388,CC_ptempa0,-6.913008e+001,
37-12388,CC_ptempa1,5.100008e-002,
37-12388,CC_ptempa2,-3.172831e-007,
37-12388,CC_p_range,5076,
