serial,name,value,notes
37-12219,CC_a0,-1.180811e-004,source_file CTDMO-H_SBE_37IM_SN_37-12219_Calibration_Files_2025-01-15.zip > 12219.cal
37-12219,CC_a1,3.091063e-004,
37-12219,CC_a2,-4.618284e-006,
37-12219,CC_a3,2.051313e-007,
37-12219,CC_g,-9.936476e-001,
37-12219,CC_h,1.745320e-001,
37-12219,CC_i,-3.318464e-004,
37-12219,CC_j,5.655124e-005,
37-12219,CC_ctcor,3.250000e-006,
37-12219,CC_cpcor,-9.570000e-008,
37-12219,CC_wbotc,1.743917e-007,
37-12219,CC_pa0,9.096050e-002,
37-12219,CC_pa1,1.601434e-002,
37-12219,CC_pa2,-6.830779e-010,
37-12219,CC_ptca0,5.238638e+005,
37-12219,CC_ptca1,2.967537e+000,
37-12219,CC_ptca2,-1.348699e-001,
37-12219,CC_ptcb0,2.518238e+001,
37-12219,CC_ptcb1,-9.250000e-004,
37-12219,CC_ptcb2,0.000000e+000,
37-12219,CC_ptempa0,-6.690498e+001,
37-12219,CC_ptempa1,5.213161e-002,
37-12219,CC_ptempa2,-6.054191e-007,
37-12219,CC_p_range,5076,
