serial,name,value,notes
37-13445,CC_a0,-4.491253e-005,source_file CTDMO-H_SBE_37IM_SN_37-13445_Calibration_Files_2024-01-28.zip > 13445.cal
37-13445,CC_a1,2.854548e-004,
37-13445,CC_a2,-2.523994e-006,
37-13445,CC_a3,1.516969e-007,
37-13445,CC_g,-1.008287e+000,
37-13445,CC_h,1.400708e-001,
37-13445,CC_i,-1.546431e-005,
37-13445,CC_j,2.292489e-005,
37-13445,CC_ctcor,3.250000e-006,
37-13445,CC_cpcor,-9.570000e-008,
37-13445,CC_wbotc,3.107259e-007,
37-13445,CC_pa0,1.853282e-001,
37-13445,CC_pa1,1.626085e-002,
37-13445,CC_pa2,-7.486616e-010,
37-13445,CC_ptca0,5.240937e+005,
37-13445,CC_ptca1,1.594593e+000,
37-13445,CC_ptca2,-5.065795e-002,
37-13445,CC_ptcb0,2.493250e+001,
37-13445,CC_ptcb1,-1.000000e-004,
37-13445,CC_ptcb2,0.000000e+000,
37-13445,CC_ptempa0,1.747216e+002,
37-13445,CC_ptempa1,-9.977117e-002,
37-13445,CC_ptempa2,2.361924e-006,
37-13445,CC_p_range,5076,
