serial,name,value,notes
37-12395,CC_a0,-9.104227e-005,source_file CTDMO-H_SBE_37IM_SN_37-12395_Calibration_Files_2025-01-12.zip > 12395.cal
37-12395,CC_a1,3.016462e-004,
37-12395,CC_a2,-4.045758e-006,
37-12395,CC_a3,1.924361e-007,
37-12395,CC_g,-9.769273e-001,
37-12395,CC_h,1.474457e-001,
37-12395,CC_i,-1.576737e-004,
37-12395,CC_j,3.114126e-005,
37-12395,CC_ctcor,3.250000e-006,
37-12395,CC_cpcor,-9.570000e-008,
37-12395,CC_wbotc,9.705784e-008,
37-12395,CC_pa0,-8.078554e-001,
37-12395,CC_pa1,1.613508e-002,
37-12395,CC_pa2,-6.916003e-010,
37-12395,CC_ptca0,5.240608e+005,
37-12395,CC_ptca1,-1.446197e+000,
37-12395,CC_ptca2,-3.462328e-002,
37-12395,CC_ptcb0,2.529613e+001,
37-12395,CC_ptcb1,4.250000e-004,
37-12395,CC_ptcb2,0.000000e+000,
37-12395,CC_ptempa0,-6.675998e+001,
37-12395,CC_ptempa1,5.189652e-002,
37-12395,CC_ptempa2,-5.766066e-007,
37-12395,CC_p_range,5076,
