serial,name,value,notes
37-13457,CC_a0,-9.612814e-005,source_file CTDMO-H_SBE_37IM_SN_37-13457_Calibration_Files_2025-01-14.zip > 13457.cal
37-13457,CC_a1,3.007565e-004,
37-13457,CC_a2,-3.898640e-006,
37-13457,CC_a3,1.892144e-007,
37-13457,CC_g,-9.887719e-001,
37-13457,CC_h,1.361717e-001,
37-13457,CC_i,-2.558661e-004,
37-13457,CC_j,3.573151e-005,
37-13457,CC_ctcor,3.250000e-006,
37-13457,CC_cpcor,-9.570000e-008,
37-13457,CC_wbotc,2.470009e-007,
37-13457,CC_pa0,-2.267686e-001,
37-13457,CC_pa1,1.591176e-002,
37-13457,CC_pa2,-7.726061e-010,
37-13457,CC_ptca0,5.244056e+005,
37-13457,CC_ptca1,-2.550419e-001,
37-13457,CC_ptca2,-1.527780e-002,
37-13457,CC_ptcb0,2.493075e+001,
37-13457,CC_ptcb1,1.500000e-004,
37-13457,CC_ptcb2,0.000000e+000,
37-13457,CC_ptempa0,2.129366e+002,
37-13457,CC_ptempa1,-1.027218e-001,
37-13457,CC_ptempa2,2.910421e-006,
37-13457,CC_p_range,5076,
