serial,name,value,notes
266,CC_immersion_factor,"[1.368, 1.410, 1.365, 1.354, 1.372, 1.322, 1.347]",date in filename comes from latest caldate within factory calfile DI7266G.cal
266,CC_offset,"[2147462908.1, 2147792259.4, 2147805706.6, 2147674294.5, 2147230975.5, 2147620390.8, 2147611913.2]",
266,CC_scale,"[2.19828838605e-007, 2.08885129004e-007, 1.98616986286e-007, 2.08527591504e-007, 2.04161861589e-007, 1.92759320643e-007, 2.01737097594e-007]",
