serial,name,value,notes
C0139,CC_cala,0.0804,source_file PCO2W-C_SAMI-CO2_SN_C0139_Calibration_Files_2025-04-11.zip > C0139_040925_CalCert.pdf
C0139,CC_calb,0.4313,
C0139,CC_calc,-1.2667,
C0139,CC_calt,10.6057,
C0139,CC_ea434,19706,constant
C0139,CC_ea620,34,constant
C0139,CC_eb434,3073,constant
C0139,CC_eb620,44327,constant
C0139,CC_sami_bits,12,
C0139,CC_cal_range,"[203,997]",
