serial,name,value,notes
37-12372,CC_a0,-1.257017e-004,source_fileCTDMO-G_SBE_37IM_SN_37-12372_Calibration_Files_2024-01-28.zip > 12372.cal
37-12372,CC_a1,3.149497e-004,
37-12372,CC_a2,-5.238048e-006,
37-12372,CC_a3,2.208501e-007,
37-12372,CC_g,-9.645642e-001,
37-12372,CC_h,1.434366e-001,
37-12372,CC_i,-6.341645e-005,
37-12372,CC_j,2.700406e-005,
37-12372,CC_ctcor,3.250000e-006,
37-12372,CC_cpcor,-9.570000e-008,
37-12372,CC_wbotc,1.928162e-007,
37-12372,CC_pa0,2.647669e-001,
37-12372,CC_pa1,4.571829e-003,
37-12372,CC_pa2,-1.280149e-011,
37-12372,CC_ptca0,5.247350e+005,
37-12372,CC_ptca1,3.570930e+000,
37-12372,CC_ptca2,-3.686838e-002,
37-12372,CC_ptcb0,2.532475e+001,
37-12372,CC_ptcb1,1.500000e-004,
37-12372,CC_ptcb2,0.000000e+000,
37-12372,CC_ptempa0,-6.763472e+001,
37-12372,CC_ptempa1,5.270186e-002,
37-12372,CC_ptempa2,-7.670993e-007,
37-12372,CC_p_range,1450,
