serial,name,value,notes
37-10217,CC_a0,3.299638e-007,source_file CTDMO-G_SBE_37IM_SN_37-10217_Calibration_Files_2024-01-21.zip > 10217.cal
37-10217,CC_a1,2.815814e-004,
37-10217,CC_a2,-2.450793e-006,
37-10217,CC_a3,1.469613e-007,
37-10217,CC_g,-9.846641e-001,
37-10217,CC_h,1.349866e-001,
37-10217,CC_i,-2.397495e-004,
37-10217,CC_j,3.534364e-005,
37-10217,CC_ctcor,3.250000e-006,
37-10217,CC_cpcor,-9.570000e-008,
37-10217,CC_wbotc,2.156775e-007,
37-10217,CC_pa0,-3.922944e-002,
37-10217,CC_pa1,4.792912e-003,
37-10217,CC_pa2,-2.088235e-011,
37-10217,CC_ptca0,5.245277e+005,
37-10217,CC_ptca1,-1.369488e+000,
37-10217,CC_ptca2,8.890474e-003,
37-10217,CC_ptcb0,2.544700e+001,
37-10217,CC_ptcb1,-3.200000e-003,
37-10217,CC_ptcb2,0.000000e+000,
37-10217,CC_ptempa0,-6.972438e+001,
37-10217,CC_ptempa1,5.158190e-002,
37-10217,CC_ptempa2,-4.809376e-007,
37-10217,CC_p_range,1450,
