serial,name,value,notes
37-13623,CC_a0,-1.731018e-004,source_file CTDMO-G_SBE_37IM_SN_37-13623_Calibration_Files_2025-01-16.zip > 13623.cal
37-13623,CC_a1,3.212258e-004,
37-13623,CC_a2,-5.587215e-006,
37-13623,CC_a3,2.310966e-007,
37-13623,CC_g,-9.953294e-001,
37-13623,CC_h,1.444691e-001,
37-13623,CC_i,-1.210254e-004,
37-13623,CC_j,2.991554e-005,
37-13623,CC_ctcor,3.250000e-006,
37-13623,CC_cpcor,-9.570000e-008,
37-13623,CC_wbotc,-6.347138e-008,
37-13623,CC_pa0,4.028616e-001,
37-13623,CC_pa1,4.596546e-003,
37-13623,CC_pa2,-4.533989e-011,
37-13623,CC_ptca0,5.250399e+005,
37-13623,CC_ptca1,9.760435e+000,
37-13623,CC_ptca2,-2.622167e-001,
37-13623,CC_ptcb0,2.503350e+001,
37-13623,CC_ptcb1,1.000000e-004,
37-13623,CC_ptcb2,0.000000e+000,
37-13623,CC_ptempa0,1.284484e+002,
37-13623,CC_ptempa1,-5.971768e-002,
37-13623,CC_ptempa2,-1.736666e-006,
37-13623,CC_p_range,1450,
