serial,name,value,notes
37-12370,CC_a0,-7.685549e-005,source_file: 12370.cal
37-12370,CC_a1,2.930250e-004,
37-12370,CC_a2,-3.154786e-006,
37-12370,CC_a3,1.683668e-007,
37-12370,CC_g,-9.834598e-001,
37-12370,CC_h,1.540691e-001,
37-12370,CC_i,-7.761686e-005,
37-12370,CC_j,3.125409e-005,
37-12370,CC_ctcor,3.250000e-006,
37-12370,CC_cpcor,-9.570000e-008,
37-12370,CC_wbotc,1.978969e-007,
37-12370,CC_pa0,2.576157e-001,
37-12370,CC_pa1,4.585120e-003,
37-12370,CC_pa2,-1.785951e-011,
37-12370,CC_ptca0,5.244675e+005,
37-12370,CC_ptca1,1.897641e+000,
37-12370,CC_ptca2,1.677273e-002,
37-12370,CC_ptcb0,2.534362e+001,
37-12370,CC_ptcb1,-8.750000e-004,
37-12370,CC_ptcb2,0.000000e+000,
37-12370,CC_ptempa0,-7.122630e+001,
37-12370,CC_ptempa1,5.120787e-002,
37-12370,CC_ptempa2,-4.149847e-007,
