serial,name,value,notes
37-10224,CC_a0,-1.192940e-004,source_file CTDMO-G_SBE_37IM_SN_37-10224_Calibration_Files_2024-01-19.zip > 10224.cal
37-10224,CC_a1,3.094836e-004,
37-10224,CC_a2,-4.698667e-006,
37-10224,CC_a3,2.105249e-007,
37-10224,CC_g,-9.877063e-001,
37-10224,CC_h,1.342837e-001,
37-10224,CC_i,-1.583526e-004,
37-10224,CC_j,2.990301e-005,
37-10224,CC_ctcor,3.250000e-006,
37-10224,CC_cpcor,-9.570000e-008,
37-10224,CC_wbotc,3.377346e-007,
37-10224,CC_pa0,-1.297866e-003,
37-10224,CC_pa1,4.810468e-003,
37-10224,CC_pa2,-2.096998e-011,
37-10224,CC_ptca0,5.247419e+005,
37-10224,CC_ptca1,1.210790e-001,
37-10224,CC_ptca2,-2.185457e-002,
37-10224,CC_ptcb0,2.538450e+001,
37-10224,CC_ptcb1,-1.100000e-003,
37-10224,CC_ptcb2,0.000000e+000,
37-10224,CC_ptempa0,-7.298850e+001,
37-10224,CC_ptempa1,5.074771e-002,
37-10224,CC_ptempa2,-4.655845e-007,
37-10224,CC_p_range,1450,
