serial,name,value,notes
37-13432,CC_a0,-1.258189e-004,source_file CTDMO-G_SBE_37IM_SN_37-13432_Calibration_Files_2025-01-26.zip > 13432.cal
37-13432,CC_a1,3.038122e-004,
37-13432,CC_a2,-3.883810e-006,
37-13432,CC_a3,1.873847e-007,
37-13432,CC_g,-9.837614e-001,
37-13432,CC_h,1.393091e-001,
37-13432,CC_i,-2.139671e-004,
37-13432,CC_j,3.546176e-005,
37-13432,CC_ctcor,3.250000e-006,
37-13432,CC_cpcor,-9.570000e-008,
37-13432,CC_wbotc,2.505781e-007,
37-13432,CC_pa0,2.932370e-001,
37-13432,CC_pa1,4.567359e-003,
37-13432,CC_pa2,-4.936735e-011,
37-13432,CC_ptca0,5.251660e+005,
37-13432,CC_ptca1,1.049522e+001,
37-13432,CC_ptca2,-3.442299e-001,
37-13432,CC_ptcb0,2.502625e+001,
37-13432,CC_ptcb1,4.987531e-005,
37-13432,CC_ptcb2,0.000000e+000,
37-13432,CC_ptempa0,1.542795e+002,
37-13432,CC_ptempa1,-6.568734e-002,
37-13432,CC_ptempa2,-1.010971e-007,
37-13432,CC_p_range,1450,
