serial,name,value,notes
37-12371,CC_a0,-8.304744e-005,source_file CTDMO-G_SBE_37IM_SN_37-12371_Calibration_Files_2024-01-20.zip > 12371.cal
37-12371,CC_a1,3.012395e-004,
37-12371,CC_a2,-3.993909e-006,
37-12371,CC_a3,1.889718e-007,
37-12371,CC_g,-9.938620e-001,
37-12371,CC_h,1.548869e-001,
37-12371,CC_i,-2.068230e-004,
37-12371,CC_j,4.044567e-005,
37-12371,CC_ctcor,3.250000e-006,
37-12371,CC_cpcor,-9.570000e-008,
37-12371,CC_wbotc,1.314765e-007,
37-12371,CC_pa0,6.545817e-002,
37-12371,CC_pa1,4.584889e-003,
37-12371,CC_pa2,-1.422913e-011,
37-12371,CC_ptca0,5.245666e+005,
37-12371,CC_ptca1,7.049127e-001,
37-12371,CC_ptca2,2.152280e-002,
37-12371,CC_ptcb0,2.524700e+001,
37-12371,CC_ptcb1,2.800000e-003,
37-12371,CC_ptcb2,0.000000e+000,
37-12371,CC_ptempa0,-6.800254e+001,
37-12371,CC_ptempa1,5.213209e-002,
37-12371,CC_ptempa2,-7.186772e-007,
37-12371,CC_p_range,1450,
