serial,name,value,notes
37-13626,CC_a0,-9.221441e-005,source_file CTDMO-G_SBE_37IM_SN_37-13626_Calibration_Files_2025-01-12.zip > 13626.cal
37-13626,CC_a1,3.028622e-004,
37-13626,CC_a2,-4.152379e-006,
37-13626,CC_a3,1.932677e-007,
37-13626,CC_g,-9.721057e-001,
37-13626,CC_h,1.404246e-001,
37-13626,CC_i,-1.404335e-004,
37-13626,CC_j,2.881919e-005,
37-13626,CC_ctcor,3.250000e-006,
37-13626,CC_cpcor,-9.570000e-008,
37-13626,CC_wbotc,6.963839e-007,
37-13626,CC_pa0,2.997735e-001,
37-13626,CC_pa1,4.498717e-003,
37-13626,CC_pa2,-3.802890e-011,
37-13626,CC_ptca0,5.243691e+005,
37-13626,CC_ptca1,3.384786e+000,
37-13626,CC_ptca2,-1.864609e-002,
37-13626,CC_ptcb0,2.526138e+001,
37-13626,CC_ptcb1,-1.250000e-004,
37-13626,CC_ptcb2,0.000000e+000,
37-13626,CC_ptempa0,1.455920e+002,
37-13626,CC_ptempa1,-6.870552e-002,
37-13626,CC_ptempa2,1.135339e-006,
37-13626,CC_p_range,1450,
