serial,name,value,notes
37-13438,CC_a0,-9.940128e-005,source_file CTDMO-G_SBE_37IM_SN_37-13438_Calibration_Files_2025-01-14.zip > 13438.cal
37-13438,CC_a1,3.020310e-004,
37-13438,CC_a2,-4.000231e-006,
37-13438,CC_a3,1.905899e-007,
37-13438,CC_g,-9.969820e-001,
37-13438,CC_h,1.329277e-001,
37-13438,CC_i,-1.323373e-004,
37-13438,CC_j,2.701113e-005,
37-13438,CC_ctcor,3.250000e-006,
37-13438,CC_cpcor,-9.570000e-008,
37-13438,CC_wbotc,3.040949e-008,
37-13438,CC_pa0,2.023999e-001,
37-13438,CC_pa1,4.516135e-003,
37-13438,CC_pa2,-4.283572e-011,
37-13438,CC_ptca0,5.248955e+005,
37-13438,CC_ptca1,-1.406568e+000,
37-13438,CC_ptca2,1.640968e-001,
37-13438,CC_ptcb0,2.512775e+001,
37-13438,CC_ptcb1,1.500000e-004,
37-13438,CC_ptcb2,0.000000e+000,
37-13438,CC_ptempa0,1.459800e+002,
37-13438,CC_ptempa1,-6.988508e-002,
37-13438,CC_ptempa2,1.009398e-006,
37-13438,CC_p_range,1450,
