serial,name,value,notes
37-12400,CC_a0,-2.501637e-005,source_file CTDMO-G_SBE_37IM_SN_37-12400_Calibration_Files_2024-01-30.zip > 12400.cal
37-12400,CC_a1,2.840007e-004,
37-12400,CC_a2,-2.586981e-006,
37-12400,CC_a3,1.535416e-007,
37-12400,CC_g,-9.863680e-001,
37-12400,CC_h,1.677936e-001,
37-12400,CC_i,-4.531099e-004,
37-12400,CC_j,6.492643e-005,
37-12400,CC_ctcor,3.250000e-006,
37-12400,CC_cpcor,-9.570000e-008,
37-12400,CC_wbotc,4.458827e-007,
37-12400,CC_pa0,4.897141e-001,
37-12400,CC_pa1,4.468023e-003,
37-12400,CC_pa2,-1.129410e-011,
37-12400,CC_ptca0,5.248258e+005,
37-12400,CC_ptca1,1.849123e+000,
37-12400,CC_ptca2,1.346690e-001,
37-12400,CC_ptcb0,2.534375e+001,
37-12400,CC_ptcb1,-1.250000e-003,
37-12400,CC_ptcb2,0.000000e+000,
37-12400,CC_ptempa0,-6.823257e+001,
37-12400,CC_ptempa1,5.099421e-002,
37-12400,CC_ptempa2,-4.378940e-007,
37-12400,CC_p_range,1450,
