serial,name,value,notes
37-11534,CC_a0,-2.045206e-004,source_file CTDMO-G_SBE_37IM_SN_37-11534_Calibration_Files_2025-01-24.zip > 11534.cal
37-11534,CC_a1,3.296420e-004,
37-11534,CC_a2,-6.262164e-006,
37-11534,CC_a3,2.492701e-007,
37-11534,CC_g,-1.003058e+000,
37-11534,CC_h,1.419470e-001,
37-11534,CC_i,-2.476807e-004,
37-11534,CC_j,3.766951e-005,
37-11534,CC_ctcor,3.250000e-006,
37-11534,CC_cpcor,-9.570000e-008,
37-11534,CC_wbotc,3.443567e-007,
37-11534,CC_pa0,1.086110e-001,
37-11534,CC_pa1,4.536232e-003,
37-11534,CC_pa2,-2.429012e-011,
37-11534,CC_ptca0,5.230741e+005,
37-11534,CC_ptca1,-2.724121e-001,
37-11534,CC_ptca2,6.597354e-002,
37-11534,CC_ptcb0,2.530037e+001,
37-11534,CC_ptcb1,-1.250000e-004,
37-11534,CC_ptcb2,0.000000e+000,
37-11534,CC_ptempa0,-7.393497e+001,
37-11534,CC_ptempa1,4.926628e-002,
37-11534,CC_ptempa2,-2.567142e-007,
37-11534,CC_p_range,1450,
