serial,name,value,notes
37-13421,CC_a0,-1.759002e-004,source_file CTDMO-G_SBE_37IM_SN_37-13421_Calibration_Files_2025-01-08.zip > 13421.cal
37-13421,CC_a1,3.149886e-004,
37-13421,CC_a2,-4.828015e-006,
37-13421,CC_a3,2.133944e-007,
37-13421,CC_g,-9.922473e-001,
37-13421,CC_h,1.329418e-001,
37-13421,CC_i,-3.967033e-004,
37-13421,CC_j,4.118170e-005,
37-13421,CC_ctcor,3.250000e-006,
37-13421,CC_cpcor,-9.570000e-008,
37-13421,CC_wbotc,-6.091844e-008,
37-13421,CC_pa0,1.530404e+000,
37-13421,CC_pa1,4.589634e-003,
37-13421,CC_pa2,-3.313857e-011,
37-13421,CC_ptca0,5.250437e+005,
37-13421,CC_ptca1,1.164727e+001,
37-13421,CC_ptca2,1.406678e-001,
37-13421,CC_ptcb0,2.499737e+001,
37-13421,CC_ptcb1,7.500000e-005,
37-13421,CC_ptcb2,0.000000e+000,
37-13421,CC_ptempa0,1.502210e+002,
37-13421,CC_ptempa1,-6.916944e-002,
37-13421,CC_ptempa2,1.292577e-006,
37-13421,CC_p_range,1450,
