serial,name,value,notes
37-13599,CC_a0,-4.856570e-005,source_file CTDMO-G_SBE_37IM_SN_37-13599_Calibration_Files_2025-01-08.zip > 13599.cal
37-13599,CC_a1,2.883322e-004,
37-13599,CC_a2,-2.847688e-006,
37-13599,CC_a3,1.593245e-007,
37-13599,CC_g,-9.903741e-001,
37-13599,CC_h,1.375833e-001,
37-13599,CC_i,-1.494112e-004,
37-13599,CC_j,2.769391e-005,
37-13599,CC_ctcor,3.250000e-006,
37-13599,CC_cpcor,-9.570000e-008,
37-13599,CC_wbotc,1.240405e-006,
37-13599,CC_pa0,1.650806e-001,
37-13599,CC_pa1,4.506156e-003,
37-13599,CC_pa2,-2.928165e-011,
37-13599,CC_ptca0,5.255091e+005,
37-13599,CC_ptca1,1.131379e+001,
37-13599,CC_ptca2,-4.388766e-001,
37-13599,CC_ptcb0,2.535338e+001,
37-13599,CC_ptcb1,-3.250000e-004,
37-13599,CC_ptcb2,0.000000e+000,
37-13599,CC_ptempa0,1.672204e+002,
37-13599,CC_ptempa1,-6.836598e-002,
37-13599,CC_ptempa2,4.487455e-007,
37-13599,CC_p_range,1450,
