serial,name,value,notes
426,CC_cal_temp,20.00,date in filename comes from latest caldate within calfile SNA0426W.cal
426,CC_di,"[16.45833333, 16.25000000, 17.04166667, 19.95833333, 18.45833333, 19.29166667, 18.95833333, 16.79166667, 18.45833333, 17.41666667, 32.83333333, 74.04166667, 224.45833333, 690.95833333, 1807.00000000, 3906.33333333, 6863.62500000, 10021.08333333, 12672.91666667, 14475.04166667, 15469.08333333, 15924.33333333, 16126.45833333, 16260.41666667, 16475.62500000, 16861.91666667, 17446.95833333, 18294.95833333, 19406.45833333, 20823.75000000, 22572.50000000, 24647.04166667, 27007.00000000, 29640.87500000, 32426.87500000, 35188.08333333, 37823.04166667, 40092.04166667, 41774.70833333, 42778.95833333, 42992.16666667, 42476.04166667, 41388.87500000, 39921.33333333, 38269.54166667, 36674.70833333, 35198.66666667, 33967.91666667, 32996.95833333, 32324.62500000, 31949.00000000, 31892.62500000, 32076.95833333, 32523.33333333, 33235.20833333, 34174.04166667, 35291.45833333, 36609.95833333, 38102.29166667, 39724.58333333, 41437.91666667, 43162.58333333, 44887.62500000, 46488.12500000, 47831.25000000, 48889.12500000, 49525.08333333, 49640.95833333, 49291.08333333, 48420.79166667, 47084.25000000, 45463.62500000, 43570.08333333, 41573.50000000, 39609.66666667, 37683.83333333, 35895.87500000, 34276.75000000, 32815.95833333, 31563.62500000, 30470.37500000, 29525.20833333, 28755.20833333, 28160.45833333, 27684.12500000, 27367.91666667, 27188.04166667, 27131.75000000, 27221.20833333, 27451.79166667, 27782.95833333, 28257.95833333, 28839.54166667, 29515.45833333, 30305.00000000, 31176.83333333, 32073.66666667, 32957.45833333, 33831.75000000, 34626.50000000, 35274.16666667, 35709.95833333, 35955.08333333, 35917.33333333, 35619.08333333, 35038.58333333, 34256.75000000, 33280.00000000, 32165.00000000, 30975.33333333, 29770.54166667, 28593.66666667, 27485.37500000, 26421.70833333, 25454.91666667, 24604.62500000, 23855.50000000, 23200.45833333, 22656.62500000, 22207.20833333, 21861.00000000, 21609.20833333, 21455.75000000, 21406.62500000, 21446.91666667, 21560.04166667, 21776.79166667, 22080.54166667, 22461.41666667, 22931.33333333, 23458.41666667, 24061.91666667, 24739.91666667, 25454.62500000, 26229.58333333, 27060.83333333, 27915.08333333, 28799.08333333, 29710.04166667, 30619.70833333, 31525.37500000, 32412.87500000, 33234.83333333, 34020.50000000, 34706.20833333, 35277.58333333, 35741.08333333, 36103.58333333, 36295.87500000, 36365.95833333, 36329.29166667, 36151.91666667, 35848.29166667, 35471.20833333, 34949.33333333, 34343.04166667, 33669.50000000, 32918.33333333, 32163.91666667, 31387.70833333, 30586.70833333, 29821.75000000, 29065.12500000, 28342.33333333, 27653.95833333, 27014.91666667, 26351.04166667, 25739.29166667, 25127.95833333, 24533.00000000, 23962.00000000, 23400.33333333, 22820.54166667, 22287.87500000, 21791.95833333, 21352.04166667, 20974.20833333, 20632.20833333, 20336.04166667, 20111.41666667, 19914.45833333, 19791.79166667, 19717.29166667, 19667.54166667, 19630.33333333, 19623.91666667, 19618.25000000, 19628.58333333, 19646.75000000, 19654.33333333, 19675.50000000, 19660.16666667, 19638.54166667, 19627.16666667, 19638.79166667, 19647.66666667, 19675.12500000, 19698.54166667, 19722.12500000, 19745.50000000, 19773.87500000, 19819.62500000, 19894.50000000, 19955.33333333, 20012.16666667, 20063.04166667, 20104.54166667, 20131.66666667, 20154.58333333, 20163.91666667, 20132.91666667, 20098.04166667, 20025.91666667, 19913.50000000, 19807.25000000, 19645.16666667, 19468.58333333, 19258.37500000, 19025.25000000, 18798.58333333, 18564.75000000, 18338.04166667, 18102.87500000, 17798.25000000, 17408.70833333, 17001.04166667, 16570.37500000, 16174.29166667, 15830.04166667, 15525.75000000, 15221.87500000, 14967.41666667, 14738.25000000, 14518.50000000, 14313.08333333, 14160.91666667, 14081.54166667, 13988.79166667, 13786.79166667, 13506.87500000, 13242.91666667, 13016.08333333, 12813.50000000, 12622.20833333, 12450.04166667, 12301.25000000, 12193.33333333, 12132.12500000, 12089.16666667, 12004.25000000, 11811.29166667, 11492.20833333, 11016.29166667, 10379.50000000, 9527.50000000, 8352.08333333]",
426,CC_eno3,"[0.00294438, 0.00225047, 0.01650150, 0.01152269, 0.00702924, 0.00964650, 0.00286552, 0.00481823, 0.00693047, 0.00162119, 0.00755942, -0.00056551, 0.00877541, -0.00176757, 0.00046017, 0.00005456, 0.00364433, -0.00217203, 0.00265571, 0.00401154, 0.00700350, 0.00760552, 0.00418878, 0.00534375, 0.00571071, 0.00584707, 0.00622122, 0.00650585, 0.00655964, 0.00618841, 0.00598738, 0.00572621, 0.00545126, 0.00514628, 0.00484325, 0.00454637, 0.00422847, 0.00391382, 0.00361182, 0.00330781, 0.00301835, 0.00273286, 0.00246790, 0.00220123, 0.00196412, 0.00173727, 0.00152603, 0.00133043, 0.00115738, 0.00100319, 0.00085129, 0.00072688, 0.00060196, 0.00050957, 0.00041384, 0.00034296, 0.00028324, 0.00022900, 0.00018209, 0.00013462, 0.00011569, 0.00008555, 0.00006499, 0.00004418, 0.00002843, 0.00001319, 0.00000726, 0.00000131, -0.00000295, -0.00000402, -0.00000319, -0.00000298, -0.00000742, -0.00001001, -0.00000415, -0.00000816, -0.00001432, -0.00001391, -0.00001183, -0.00001110, -0.00000448, 0.00000306, -0.00000791, 0.00000873, 0.00000806, 0.00000006, 0.00001165, 0.00001036, 0.00001430, 0.00001729, 0.00001220, 0.00002382, 0.00002632, 0.00002646, 0.00003399, 0.00003996, 0.00004613, 0.00004193, 0.00004436, 0.00004573, 0.00005755, 0.00005925, 0.00006570, 0.00006935, 0.00008213, 0.00009067, 0.00008277, 0.00009339, 0.00009691, 0.00011211, 0.00010322, 0.00011352, 0.00011582, 0.00011177, 0.00012263, 0.00012881, 0.00011357, 0.00012621, 0.00013377, 0.00014365, 0.00014939, 0.00014733, 0.00015131, 0.00015415, 0.00016313, 0.00016135, 0.00016773, 0.00016823, 0.00015997, 0.00017208, 0.00017266, 0.00017565, 0.00018693, 0.00018494, 0.00018730, 0.00020677, 0.00019847, 0.00020629, 0.00021033, 0.00021123, 0.00022081, 0.00022089, 0.00022010, 0.00023215, 0.00023884, 0.00024344, 0.00024513, 0.00024920, 0.00025366, 0.00025424, 0.00026346, 0.00027123, 0.00027538, 0.00028350, 0.00027412, 0.00028014, 0.00028488, 0.00028861, 0.00028571, 0.00030065, 0.00030060, 0.00031057, 0.00031135, 0.00032047, 0.00031612, 0.00031947, 0.00033207, 0.00033100, 0.00032883, 0.00033456, 0.00034291, 0.00034003, 0.00034881, 0.00034829, 0.00036412, 0.00035913, 0.00036485, 0.00036333, 0.00036929, 0.00036598, 0.00036941, 0.00037673, 0.00037412, 0.00039474, 0.00038871, 0.00038821, 0.00040868, 0.00040683, 0.00041935, 0.00041629, 0.00041806, 0.00042396, 0.00042090, 0.00044095, 0.00043433, 0.00043404, 0.00044280, 0.00044546, 0.00045892, 0.00045710, 0.00047374, 0.00046928, 0.00047082, 0.00047046, 0.00047995, 0.00049008, 0.00049171, 0.00049543, 0.00049123, 0.00050327, 0.00050444, 0.00050312, 0.00049406, 0.00051275, 0.00052180, 0.00052684, 0.00053826, 0.00054440, 0.00055132, 0.00054702, 0.00055361, 0.00055629, 0.00055469, 0.00056342, 0.00056178, 0.00056465, 0.00057354, 0.00058056, 0.00057718, 0.00060024, 0.00058125, 0.00058526, 0.00059483, 0.00058208, 0.00060535, 0.00060521, 0.00062021, 0.00063062, 0.00063038, 0.00062061, 0.00062943, 0.00062878, 0.00063290, 0.00063559, 0.00065764, 0.00064841, 0.00064714, 0.00067148, 0.00067046, 0.00068068, 0.00071185, 0.00068683, 0.00069205, 0.00070636, 0.00070556, 0.00066042]",
426,CC_eswa,"[0.00408214, 0.00318924, -0.00164820, 0.00218714, 0.00794152, 0.00058893, 0.01307794, -0.00036376, -0.00043594, 0.00081875, 0.00402930, 0.00760971, 0.01505670, 0.03611315, 0.04655125, 0.06332560, 0.06365459, 0.06842176, 0.07300169, 0.07110780, 0.07058042, 0.07097668, 0.07131323, 0.06564222, 0.05878798, 0.05030292, 0.04327233, 0.03602938, 0.02986964, 0.02463158, 0.02013570, 0.01633487, 0.01320637, 0.01058843, 0.00847279, 0.00674236, 0.00534712, 0.00422197, 0.00331893, 0.00260352, 0.00203669, 0.00160398, 0.00123986, 0.00097729, 0.00075772, 0.00060016, 0.00047912, 0.00038044, 0.00030322, 0.00024721, 0.00021183, 0.00017523, 0.00015129, 0.00012667, 0.00011054, 0.00009127, 0.00007259, 0.00007407, 0.00005508, 0.00005252, 0.00004334, 0.00003095, 0.00002869, 0.00002188, 0.00001673, 0.00001660, 0.00000480, 0.00000586, 0.00000054, -0.00000685, -0.00001040, -0.00000725, -0.00001013, -0.00000780, -0.00001405, -0.00000351, 0.00000091, -0.00000056, 0.00000436, -0.00000039, -0.00000239, -0.00001124, -0.00000064, -0.00001075, 0.00000007, 0.00000656, 0.00000982, 0.00001094, 0.00000876, 0.00000538, 0.00001921, 0.00000256, 0.00002043, 0.00001956, 0.00002322, 0.00001892, 0.00002899, 0.00003574, 0.00004225, 0.00003662, 0.00003439, 0.00003644, 0.00003778, 0.00003763, 0.00003899, 0.00003707, 0.00004321, 0.00004733, 0.00004629, 0.00004005, 0.00005479, 0.00005222, 0.00005543, 0.00007366, 0.00006378, 0.00006339, 0.00006946, 0.00006354, 0.00006347, 0.00005921, 0.00006706, 0.00008378, 0.00007626, 0.00008146, 0.00008697, 0.00008998, 0.00009558, 0.00009778, 0.00009901, 0.00010600, 0.00010372, 0.00011826, 0.00011461, 0.00012456, 0.00013403, 0.00011823, 0.00013291, 0.00012869, 0.00014034, 0.00014339, 0.00014619, 0.00014958, 0.00016327, 0.00015231, 0.00015724, 0.00016270, 0.00016621, 0.00017497, 0.00018004, 0.00018835, 0.00019579, 0.00019282, 0.00019616, 0.00020400, 0.00020949, 0.00021362, 0.00021900, 0.00022186, 0.00023742, 0.00022786, 0.00023336, 0.00024126, 0.00024469, 0.00024867, 0.00025336, 0.00025947, 0.00025865, 0.00026360, 0.00027418, 0.00027447, 0.00027176, 0.00029329, 0.00028890, 0.00029138, 0.00028830, 0.00030244, 0.00030522, 0.00032294, 0.00033003, 0.00034284, 0.00034062, 0.00035226, 0.00034828, 0.00034251, 0.00035981, 0.00036579, 0.00035798, 0.00036361, 0.00038198, 0.00038440, 0.00038854, 0.00038569, 0.00040560, 0.00038491, 0.00039415, 0.00039382, 0.00042014, 0.00043219, 0.00041801, 0.00043309, 0.00042871, 0.00042727, 0.00043626, 0.00043534, 0.00044030, 0.00045138, 0.00045737, 0.00045688, 0.00046034, 0.00048123, 0.00046813, 0.00050297, 0.00050719, 0.00051297, 0.00050211, 0.00050948, 0.00051676, 0.00050756, 0.00050379, 0.00051325, 0.00051939, 0.00052536, 0.00054059, 0.00054914, 0.00055564, 0.00056400, 0.00055895, 0.00054236, 0.00056018, 0.00055025, 0.00056211, 0.00056748, 0.00057991, 0.00059638, 0.00058445, 0.00060823, 0.00059496, 0.00060839, 0.00061417, 0.00063557, 0.00061760, 0.00063720, 0.00064127, 0.00064612, 0.00062551, 0.00063330, 0.00064061, 0.00064210, 0.00065913, 0.00066248, 0.00064189, 0.00067392, 0.00068785, 0.00068267, 0.00066630, 0.00073176]",
426,CC_lower_wavelength_limit_for_spectra_fit,217,
426,CC_upper_wavelength_limit_for_spectra_fit,240,
426,CC_wl,"[189.46, 190.24, 191.02, 191.81, 192.59, 193.37, 194.16, 194.94, 195.73, 196.51, 197.30, 198.08, 198.87, 199.65, 200.44, 201.22, 202.01, 202.80, 203.59, 204.37, 205.16, 205.95, 206.74, 207.53, 208.31, 209.10, 209.89, 210.68, 211.47, 212.26, 213.05, 213.84, 214.63, 215.42, 216.22, 217.01, 217.80, 218.59, 219.38, 220.18, 220.97, 221.76, 222.55, 223.35, 224.14, 224.94, 225.73, 226.52, 227.32, 228.11, 228.91, 229.70, 230.50, 231.29, 232.09, 232.89, 233.68, 234.48, 235.27, 236.07, 236.87, 237.67, 238.46, 239.26, 240.06, 240.86, 241.65, 242.45, 243.25, 244.05, 244.85, 245.65, 246.45, 247.24, 248.04, 248.84, 249.64, 250.44, 251.24, 252.04, 252.84, 253.64, 254.45, 255.25, 256.05, 256.85, 257.65, 258.45, 259.25, 260.05, 260.86, 261.66, 262.46, 263.26, 264.07, 264.87, 265.67, 266.47, 267.28, 268.08, 268.88, 269.69, 270.49, 271.29, 272.10, 272.90, 273.70, 274.51, 275.31, 276.12, 276.92, 277.72, 278.53, 279.33, 280.14, 280.94, 281.75, 282.55, 283.36, 284.16, 284.97, 285.77, 286.58, 287.38, 288.19, 289.00, 289.80, 290.61, 291.41, 292.22, 293.02, 293.83, 294.64, 295.44, 296.25, 297.05, 297.86, 298.67, 299.47, 300.28, 301.09, 301.89, 302.70, 303.51, 304.31, 305.12, 305.93, 306.73, 307.54, 308.35, 309.15, 309.96, 310.77, 311.57, 312.38, 313.19, 314.00, 314.80, 315.61, 316.42, 317.22, 318.03, 318.84, 319.64, 320.45, 321.26, 322.07, 322.87, 323.68, 324.49, 325.29, 326.10, 326.91, 327.72, 328.52, 329.33, 330.14, 330.94, 331.75, 332.56, 333.36, 334.17, 334.98, 335.79, 336.59, 337.40, 338.21, 339.01, 339.82, 340.63, 341.43, 342.24, 343.04, 343.85, 344.66, 345.46, 346.27, 347.08, 347.88, 348.69, 349.49, 350.30, 351.11, 351.91, 352.72, 353.52, 354.33, 355.14, 355.94, 356.75, 357.55, 358.36, 359.16, 359.97, 360.77, 361.58, 362.38, 363.19, 363.99, 364.80, 365.60, 366.40, 367.21, 368.01, 368.82, 369.62, 370.42, 371.23, 372.03, 372.83, 373.64, 374.44, 375.24, 376.05, 376.85, 377.65, 378.46, 379.26, 380.06, 380.86, 381.66, 382.47, 383.27, 384.07, 384.87, 385.67, 386.47, 387.28, 388.08, 388.88, 389.68, 390.48, 391.28, 392.08, 392.88, 393.68]",
