serial,name,value,notes
1215,CC_dark_counts_turbd,60,source_file FLORT-D_BBFL2W_SN_1215_NTU_Characterization_2024-02-02.pdf
1215,CC_scale_factor_turbd,8.04E-04,
1215,CC_cal_range,"[0,3]",
