serial,name,value,notes
16-50602,CC_a0,1.28508913e-003,
16-50602,CC_a1,2.68641151e-004,
16-50602,CC_a2,-8.52358966e-007,
16-50602,CC_a3,1.68363716e-007,
16-50602,CC_cpcor,-9.57000000e-008,
16-50602,CC_ctcor,3.2500e-006,
16-50602,CC_g,-9.95526098e-001,
16-50602,CC_h,1.19587662e-001,
16-50602,CC_i,-1.17137185e-004,
16-50602,CC_j,2.33027814e-005,
16-50602,CC_pa0,-4.40666217e-001,
16-50602,CC_pa1,8.81844312e-003,
16-50602,CC_pa2,5.14966112e-011,
16-50602,CC_ptca0,5.24502480e+005,
16-50602,CC_ptca1,-1.11948108e+001,
16-50602,CC_ptca2,3.91353156e-001,
16-50602,CC_ptcb0,1.03779437e+002,
16-50602,CC_ptcb1,-8.95275534e-003,
16-50602,CC_ptcb2,0.00000000e+000,
16-50602,CC_ptempa0,-8.92371843e+001,
16-50602,CC_ptempa1,3.87478579e+001,
16-50602,CC_ptempa2,2.27545626e+000,
16-50602,CC_offset,0,
