serial,name,value,notes
16-50601,CC_a0,1.25706164e-003,
16-50601,CC_a1,2.73934759e-004,
16-50601,CC_a2,-1.08298468e-006,
16-50601,CC_a3,1.74577020e-007,
16-50601,CC_cpcor,-9.57000000e-008,
16-50601,CC_ctcor,3.2500e-006,
16-50601,CC_g,-1.00375972e+000,
16-50601,CC_h,1.19112142e-001,
16-50601,CC_i,-2.04684720e-004,
16-50601,CC_j,2.87467790e-005,
16-50601,CC_pa0,1.32584906e-001,
16-50601,CC_pa1,8.74853507e-003,
16-50601,CC_pa2,5.51865375e-011,
16-50601,CC_ptca0,5.25835078e+005,
16-50601,CC_ptca1,-9.03923051e+000,
16-50601,CC_ptca2,4.24114582e-001,
16-50601,CC_ptcb0,1.05500261e+002,
16-50601,CC_ptcb1,-1.02045398e-002,
16-50601,CC_ptcb2,0.00000000e+000,
16-50601,CC_ptempa0,-8.99896412e+001,
16-50601,CC_ptempa1,3.90272044e+001,
16-50601,CC_ptempa2,2.31209355e+000,
16-50601,CC_offset,0,
