serial,name,value,notes
16-50321,CC_a0,1.23190745e-003,
16-50321,CC_a1,2.76527387e-004,
16-50321,CC_a2,-1.02403386e-006,
16-50321,CC_a3,1.77702865e-007,
16-50321,CC_cpcor,-9.57000000e-008,
16-50321,CC_ctcor,3.2500e-006,
16-50321,CC_g,-1.01659554e+000,
16-50321,CC_h,1.44635028e-001,
16-50321,CC_i,-1.65731001e-004,
16-50321,CC_j,3.16868268e-005,
16-50321,CC_pa0,-4.04146902e-001,
16-50321,CC_pa1,9.00252687e-003,
16-50321,CC_pa2,4.18667286e-011,
16-50321,CC_ptca0,5.27247167e+005,
16-50321,CC_ptca1,-1.03426806e+001,
16-50321,CC_ptca2,3.77240938e-001,
16-50321,CC_ptcb0,1.03147342e+002,
16-50321,CC_ptcb1,3.53294914e-004,
16-50321,CC_ptcb2,0.00000000e+000,
16-50321,CC_ptempa0,-8.84436682e+001,
16-50321,CC_ptempa1,4.13505665e+001,
16-50321,CC_ptempa2,1.57473658e+000,
16-50321,CC_offset,0,
