serial,name,value,notes
16-50327,CC_a0,1.26613200e-003,
16-50327,CC_a1,2.67451610e-004,
16-50327,CC_a2,-1.60848550e-007,
16-50327,CC_a3,1.38431507e-007,
16-50327,CC_cpcor,-9.57000000e-008,
16-50327,CC_ctcor,3.2500e-006,
16-50327,CC_g,-1.00067085e+000,
16-50327,CC_h,1.55428230e-001,
16-50327,CC_i,-1.40291321e-004,
16-50327,CC_j,3.31511547e-005,
16-50327,CC_pa0,1.30166382e-001,
16-50327,CC_pa1,9.01304391e-003,
16-50327,CC_pa2,4.41162512e-011,
16-50327,CC_ptca0,5.26384808e+005,
16-50327,CC_ptca1,-7.44246178e+000,
16-50327,CC_ptca2,3.97001727e-001,
16-50327,CC_ptcb0,1.02758985e+002,
16-50327,CC_ptcb1,1.42554693e-003,
16-50327,CC_ptcb2,0.00000000e+000,
16-50327,CC_ptempa0,-8.26927612e+001,
16-50327,CC_ptempa1,3.87038905e+001,
16-50327,CC_ptempa2,1.59581350e+000,
16-50327,CC_offset,0,
