serial,name,value,notes
37-13468,CC_a0,-1.119545e-04,source: QCT 3305-00116-00086
37-13468,CC_a1,3.042751e-04,
37-13468,CC_a2,-4.089091e-06,
37-13468,CC_a3,1.926929e-07,
37-13468,CC_g,-9.874426e-01,
37-13468,CC_h,1.374851e-01,
37-13468,CC_i,-2.698804e-04,
37-13468,CC_j,3.836893e-05,
37-13468,CC_cpcor,-9.570000e-08,
37-13468,CC_ctcor,3.250000e-06,
37-13468,CC_wbotc,1.552126e-07,
