serial,name,value,notes
16-50005,CC_a0,1.281998e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50005,CC_a1,2.697063e-04,
16-50005,CC_a2,-8.336564e-07,
16-50005,CC_a3,1.687189e-07,
16-50005,CC_cpcor,-9.570000e-08,
16-50005,CC_ctcor,3.250000e-06,
16-50005,CC_g,-9.787973e-01,
16-50005,CC_h,1.390624e-01,
16-50005,CC_i,-2.919218e-04,
16-50005,CC_j,4.215505e-05,
16-50005,CC_pa0,-2.317596e+00,
16-50005,CC_pa1,2.651047e-03,
16-50005,CC_pa2,1.636321e-11,
16-50005,CC_ptca0,5.246033e+05,
16-50005,CC_ptca1,-6.088296e+01,
16-50005,CC_ptca2,9.378532e-01,
16-50005,CC_ptcb0,2.488887e+01,
16-50005,CC_ptcb1,-6.250000e-04,
16-50005,CC_ptcb2,0.000000e+00,
16-50005,CC_ptempa0,-6.351348e+01,
16-50005,CC_ptempa1,5.274296e+01,
16-50005,CC_ptempa2,-4.307288e-01,
