serial,name,value,notes
16-50005,CC_a0,1.291528e-03,generated from QCT file 3305-00102-00391-A.cap
16-50005,CC_a1,2.662470e-04,
16-50005,CC_a2,-4.170897e-07,
16-50005,CC_a3,1.520553e-07,
16-50005,CC_cpcor,-9.570000e-08,
16-50005,CC_ctcor,3.250000e-06,
16-50005,CC_g,-9.774696e-01,
16-50005,CC_h,1.386696e-01,
16-50005,CC_i,-1.952926e-04,
16-50005,CC_j,3.462566e-05,
16-50005,CC_pa0,-2.285863e+00,
16-50005,CC_pa1,2.651710e-03,
16-50005,CC_pa2,1.433838e-11,
16-50005,CC_ptca0,5.245758e+05,
16-50005,CC_ptca1,-5.925109e+01,
16-50005,CC_ptca2,9.167070e-01,
16-50005,CC_ptcb0,2.488887e+01,
16-50005,CC_ptcb1,-6.250000e-04,
16-50005,CC_ptcb2,0.000000e+00,
16-50005,CC_ptempa0,-6.385062e+01,
16-50005,CC_ptempa1,5.317965e+01,
16-50005,CC_ptempa2,-5.665641e-01,
