serial,name,value,notes
ACS-266,CC_tcal,17.6,date in filename comes from 'offsets saved' date within factory devfile
ACS-266,CC_awlngth,"[400.9, 404.6, 408.0, 411.6, 415.1, 418.7, 423.0, 427.4, 431.5, 435.4, 439.3, 443.5, 448.3, 452.7, 457.1, 461.3, 465.5, 469.9, 475.0, 479.9, 484.6, 489.0, 492.8, 497.0, 501.5, 506.1, 510.7, 515.6, 520.1, 524.8, 529.1, 533.0, 537.2, 541.3, 545.4, 549.8, 554.6, 558.7, 563.0, 567.1, 571.0, 574.9, 578.5, 580.2, 584.1, 587.9, 592.0, 596.2, 600.6, 604.8, 609.3, 613.8, 618.2, 622.5, 626.7, 630.7, 634.9, 639.2, 643.3, 647.9, 652.4, 656.7, 661.3, 665.7, 670.0, 674.5, 678.8, 682.8, 686.8, 691.1, 695.0, 698.6, 702.5, 706.5, 710.5, 714.4, 718.2, 722.0, 725.9, 729.7, 733.7, 736.9, 740.8]",
ACS-266,CC_acwo,"[-1.667013, -1.403841, -1.197309, -1.030197, -0.893678, -0.779420, -0.675694, -0.577903, -0.487272, -0.399212, -0.312850, -0.229174, -0.149649, -0.073181, 0.001993, 0.073941, 0.143535, 0.209834, 0.274039, 0.337422, 0.396814, 0.454075, 0.508933, 0.560505, 0.610940, 0.659175, 0.703961, 0.748785, 0.792528, 0.833578, 0.873478, 0.913822, 0.950304, 0.985777, 1.021456, 1.057339, 1.090844, 1.123886, 1.155230, 1.182868, 1.208911, 1.232936, 1.253053, 1.253139, 1.265789, 1.272983, 1.276499, 1.280004, 1.283469, 1.292222, 1.308625, 1.327219, 1.349271, 1.369738, 1.389443, 1.409508, 1.428394, 1.444765, 1.461649, 1.473084, 1.480901, 1.487281, 1.496346, 1.504291, 1.515082, 1.522243, 1.525061, 1.521224, 1.509810, 1.486397, 1.451559, 1.403036, 1.337861, 1.250596, 1.140212, 1.002610, 0.835697, 0.635632, 0.415892, 0.201244, -0.001647, -0.169121, -0.287483]",
ACS-266,CC_cwlngth,"[400.7, 404.1, 408.0, 411.2, 414.6, 418.5, 422.6, 427.0, 431.1, 434.8, 438.7, 443.0, 447.8, 452.2, 456.6, 460.8, 464.8, 469.6, 474.3, 479.2, 483.9, 488.5, 492.5, 496.5, 500.8, 505.4, 510.2, 514.9, 519.6, 524.2, 528.4, 532.5, 536.5, 540.6, 544.9, 549.3, 553.8, 558.0, 562.5, 566.6, 570.7, 574.2, 577.8, 581.4, 585.1, 589.1, 593.2, 597.6, 601.9, 606.5, 610.7, 615.3, 619.7, 623.9, 628.0, 632.2, 636.3, 640.6, 645.0, 649.4, 653.9, 658.3, 662.9, 667.3, 671.9, 676.0, 680.4, 684.5, 688.4, 692.4, 696.5, 700.2, 704.1, 707.8, 711.8, 716.0, 719.7, 723.6, 727.5, 731.3, 735.0, 738.6, 742.3]",
ACS-266,CC_ccwo,"[-1.684386, -1.482716, -1.317246, -1.154291, -1.000551, -0.862390, -0.738613, -0.612563, -0.499774, -0.392007, -0.284996, -0.183499, -0.088943, -0.004554, 0.075441, 0.151614, 0.225325, 0.293719, 0.359454, 0.429018, 0.482533, 0.538624, 0.590104, 0.638186, 0.685406, 0.731930, 0.767921, 0.806051, 0.842933, 0.872040, 0.901529, 0.934394, 0.960748, 0.987997, 1.015052, 1.046086, 1.073387, 1.105167, 1.131079, 1.150097, 1.171768, 1.199804, 1.221721, 1.191096, 1.196739, 1.193854, 1.195480, 1.190610, 1.186858, 1.189471, 1.201586, 1.213399, 1.230999, 1.243643, 1.258038, 1.274029, 1.284030, 1.294458, 1.307819, 1.309700, 1.307421, 1.309097, 1.310441, 1.310065, 1.316443, 1.312686, 1.305414, 1.296646, 1.275947, 1.238856, 1.197529, 1.140024, 1.065031, 0.974037, 0.846148, 0.704294, 0.530345, 0.311172, 0.082558, -0.126138, -0.329589, -0.482222, -0.597907]",
ACS-266,CC_tbins,"[0.885358, 1.294849, 2.435075, 3.471351, 4.470385, 5.474091, 6.479500, 7.487083, 8.498800, 9.498750, 10.477500, 11.485000, 12.487917, 13.477600, 14.489231, 15.487308, 16.481667, 17.481600, 18.483600, 19.468400, 20.482308, 21.494000, 22.510769, 23.513704, 24.479615, 25.491200, 26.500400, 27.494074, 28.480000, 29.488148, 30.489655, 31.505926, 32.520690, 33.500000, 34.500937, 35.000000]",
ACS-266,CC_taarray,SheetRef:CC_taarray,
ACS-266,CC_tcarray,SheetRef:CC_tcarray,
