serial,name,value,notes
ACS-141,CC_acwo,"[-1.968274, -1.788593, -1.633047, -1.495966, -1.369972, -1.253429, -1.141653, -1.03639, -0.938427, -0.846108, -0.75616, -0.67139, -0.590222, -0.511837, -0.433657, -0.3552, -0.278396, -0.205818, -0.136731, -0.068043, -0.002083, 0.063216, 0.126626, 0.187354, 0.245193, 0.2993, 0.35202, 0.402545, 0.452314, 0.501366, 0.548654, 0.593933, 0.637868, 0.679765, 0.719268, 0.755801, 0.790572, 0.8236, 0.855882, 0.886964, 0.916214, 0.942307, 0.953785, 0.973096, 0.989468, 1.002352, 1.010375, 1.012477, 1.010779, 1.011459, 1.01924, 1.034786, 1.055629, 1.077294, 1.09889, 1.12039, 1.141093, 1.160954, 1.179685, 1.195935, 1.209462, 1.218914, 1.225409, 1.232, 1.241139, 1.252558, 1.263035, 1.269694, 1.271525, 1.266578, 1.252714, 1.228941, 1.193214, 1.144741, 1.0797, 0.995675, 0.8908, 0.761747, 0.606158, 0.420718, 0.206813, -0.023135, -0.248718, -0.440644, -0.580505]",
ACS-141,CC_awlngth,"[400.0, 403.7, 407.3, 410.7, 414.4, 418.2, 422.6, 427.0, 431.1, 434.8, 438.7, 443.0, 447.6, 452.2, 456.7, 460.6, 465.0, 469.6, 474.1, 478.9, 483.6, 488.0, 492.1, 496.3, 500.7, 504.8, 509.5, 514.0, 518.9, 523.4, 527.7, 531.6, 535.8, 539.7, 544.0, 548.1, 552.4, 556.5, 560.6, 564.7, 568.8, 572.4, 573.9, 577.6, 581.2, 585.3, 589.0, 592.9, 596.9, 601.1, 605.5, 609.8, 614.2, 618.2, 622.5, 626.7, 630.5, 634.7, 639.0, 643.1, 647.6, 651.9, 656.3, 660.5, 664.7, 669.0, 673.2, 677.2, 681.4, 685.3, 689.4, 693.1, 696.8, 700.5, 704.2, 707.9, 711.6, 715.5, 719.0, 722.7, 726.2, 729.6, 733.1, 736.1, 739.7]",
ACS-141,CC_ccwo,"[-2.711478, -2.535002, -2.371648, -2.222828, -2.085999, -1.960361, -1.843456, -1.735492, -1.629278, -1.536192, -1.448367, -1.36172, -1.282034, -1.209728, -1.143486, -1.07727, -1.013733, -0.9484, -0.89718, -0.841936, -0.793139, -0.746925, -0.70028, -0.658769, -0.618245, -0.584327, -0.550846, -0.51906, -0.488819, -0.459729, -0.42837, -0.400826, -0.373852, -0.345664, -0.317522, -0.292586, -0.267287, -0.245645, -0.222311, -0.198047, -0.171573, -0.143509, -0.186527, -0.181475, -0.178738, -0.180289, -0.186532, -0.19835, -0.204975, -0.203459, -0.195307, -0.182085, -0.167173, -0.15479, -0.141565, -0.128385, -0.116242, -0.105247, -0.096652, -0.092084, -0.091155, -0.092605, -0.092195, -0.088675, -0.084149, -0.078607, -0.07857, -0.084184, -0.095965, -0.117642, -0.14783, -0.189064, -0.24504, -0.314133, -0.40335, -0.515025, -0.648893, -0.812102, -1.004464, -1.220543, -1.454638, -1.676915, -1.856202, -1.979011, -2.053995]",
ACS-141,CC_cwlngth,"[400.1, 403.9, 407.6, 411.2, 414.8, 418.9, 423.0, 427.2, 431.3, 435.2, 439.3, 443.5, 448.5, 452.9, 457.3, 461.3, 465.7, 470.3, 475.0, 479.9, 484.3, 488.6, 493.0, 497.0, 501.5, 506.1, 510.7, 515.4, 519.9, 524.2, 528.5, 532.9, 536.8, 541.3, 545.2, 549.2, 553.4, 557.7, 561.8, 565.9, 569.6, 573.6, 577.8, 581.4, 585.2, 589.1, 593.2, 597.4, 601.6, 605.8, 610.2, 614.5, 618.9, 623.2, 627.4, 631.4, 635.4, 639.7, 643.8, 648.4, 652.6, 656.8, 661.4, 665.7, 670.0, 674.5, 678.3, 682.2, 686.3, 690.2, 694.1, 697.6, 701.5, 705.4, 709.1, 712.9, 716.5, 720.3, 723.8, 727.3, 730.5, 734.2, 737.5, 741.0, 743.8]",
ACS-141,CC_taarray,SheetRef:CC_taarray,
ACS-141,CC_tbins,"[1.291879, 2.457293, 3.470366, 4.475882, 5.507183, 6.49875, 7.497458, 8.484182, 9.490727, 10.512881, 11.491379, 12.491964, 13.490159, 14.49431, 15.490364, 16.495088, 17.516, 18.5025, 19.494154, 20.492581, 21.494426, 22.493051, 23.49339, 24.491186, 25.495902, 26.500923, 27.483939, 28.476226, 29.500426, 30.502128, 31.500833, 32.504545, 33.494483, 34.491053, 35.0]",
ACS-141,CC_tcal,18.1,
ACS-141,CC_tcarray,SheetRef:CC_tcarray,
