serial,name,value,notes
1289,CC_angular_resolution,1.076,
1289,CC_dark_counts_cdom,54.0,
1289,CC_dark_counts_chlorophyll_a,48.0,
1289,CC_dark_counts_volume_scatter,46.0,
1289,CC_depolarization_ratio,0.039,
1289,CC_measurement_wavelength,700.0,
1289,CC_scale_factor_cdom,0.41078,Original scale factor (0.0964) corrected by Sea-Bird with the new value of 0.41078 = 0.0964 * 5.62 * 0.75821
1289,CC_scale_factor_chlorophyll_a,0.0115,
1289,CC_scale_factor_volume_scatter,1.955e-06,
1289,CC_scattering_angle,124.0,
