serial,name,value,notes
1195,CC_angular_resolution,1.076,
1195,CC_dark_counts_cdom,46.0,
1195,CC_dark_counts_chlorophyll_a,57.0,
1195,CC_dark_counts_volume_scatter,54.0,
1195,CC_depolarization_ratio,0.039,
1195,CC_measurement_wavelength,700.0,
1195,CC_scale_factor_cdom,0.13955,Original scale factor (0.0867) corrected by Sea-Bird with the new value of 0.13955 = 0.0867 * 5.62 * 0.28639
1195,CC_scale_factor_chlorophyll_a,0.0122,
1195,CC_scale_factor_volume_scatter,3.289e-06,
1195,CC_scattering_angle,124.0,
