serial,name,value,notes
1129,CC_angular_resolution,1.076,
1129,CC_dark_counts_cdom,48.0,
1129,CC_dark_counts_chlorophyll_a,56.0,
1129,CC_dark_counts_volume_scatter,56.0,
1129,CC_depolarization_ratio,0.039,
1129,CC_measurement_wavelength,700.0,
1129,CC_scale_factor_cdom,0.15096,Original scale factor (0.0904) corrected by Sea-Bird with the new value of 0.15096 = 0.0904 * 5.62 * 0.29713
1129,CC_scale_factor_chlorophyll_a,0.0122,
1129,CC_scale_factor_volume_scatter,1.797e-06,
1129,CC_scattering_angle,124.0,
