CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
KN224,,AT31,,CP03ISSM-RID27-02-FLORTD000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-FLORTD-01106,40.3619,-70.878,,7,94,Riser fell to seafloor 2014-12-28 and was recovered 2015-10-30,,
KN224,,AT31,,CP03ISSM-RID27-03-CTDBPC000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-CTDBPC-50003,40.3619,-70.878,,7,94,Riser fell to seafloor 2014-12-28 and was recovered 2015-10-30,,
KN224,,AT31,,CP03ISSM-RID27-04-DOSTAD000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-DOSTAD-00389,40.3619,-70.878,,7,94,Riser fell to seafloor 2014-12-28 and was recovered 2015-10-30,,
KN224,,WJ20141230,,CP03ISSM-SBC11-00-CPMENG000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGCON-BCPM01-00008,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-00-DCLENG000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGCON-BDCL11-00008,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-01-MOPAK0000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-MOPAK0-99999,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-02-HYDGN0000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-HYDGN0-99999,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA000,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METLGR-00013,40.3619,-70.878,,0,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA001,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METCTD-10138,40.3619,-70.878,,1,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA002,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METBPR-00259,40.3619,-70.878,,-4,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA003,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METHRH-00272,40.3619,-70.878,,-4,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
KN224,,WJ20141230,,CP03ISSM-SBD11-06-METBKA004,1,1,2014-12-14T18:53:00,2014-12-28T16:30:00,CGMCP-03ISSM-00001,,CGINS-METLWR-00271,40.3619,-70.878,,-4,94,Buoy went adrift 2014-12-28 and was recovered 2014-12-30,,
