deploymentNumber,Reference Designator,sensor.uid,startDateTime,stopDateTime,lat,lon,mooring.uid,CUID_Deploy,node.uid,versionNumber,deployedBy,CUID_Recover,recoveredBy,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
2,CE04OSSM-SBD11-06-METBKA004,CGINS-METLWR-00288,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,-4,585,,,C
2,CE04OSSM-SBD11-06-METBKA005,CGINS-METPRC-00259,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,-4,585,,,C
2,CE04OSSM-SBD11-06-METBKA006,CGINS-METSWR-00283,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,-4,585,,,C
2,CE04OSSM-SBD11-06-METBKA007,CGINS-METWND-00259,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,-5,585,,,C
2,CE04OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-00008,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,0,585,,,C
2,CE04OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-41897,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,0,585,,,C
2,CE04OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-34198,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,0.7,585,,,C
2,CE04OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-06311,2016-05-16T04:48:00,2016-10-01T15:21:00,44.36485,-124.94343,CGMCE-04OSSM-00002,TN342,,1,,AT37-03,,500,0,585,,,C
3,CE04OSSM-RIC21-00-CPMENG000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,7,585,missing sensor UID,,C
3,CE04OSSM-RID26-00-DCLENG000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,7,585,missing sensor UID,,C
3,CE04OSSM-RID26-01-ADCPTC000,CGINS-ADCPTC-22114,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID26-04-VELPTA000,CGINS-VELPTA-11787,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID26-06-PHSEND000,CGINS-PHSEND-P0118,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID26-07-NUTNRB000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,7,585,Not Deployed,,C
3,CE04OSSM-RID26-08-SPKIRB000,CGINS-SPKIRB-00249,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID27-00-DCLENG000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,7,585,missing sensor UID,,C
3,CE04OSSM-RID27-01-OPTAAD000,CGINS-OPTAAD-00258,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID27-02-FLORTD000,CGINS-FLORTD-01303,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID27-03-CTDBPC000,CGINS-CTDBPC-50006,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00482,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,7,585,,,C
3,CE04OSSM-SBC11-00-CPMENG000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,0,585,missing sensor UID,,C
3,CE04OSSM-SBD11-00-DCLENG000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,0,585,missing sensor UID,,C
3,CE04OSSM-SBD11-01-MOPAK0000,CGINS-MOPAK0-11838,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,0,585,,,C
3,CE04OSSM-SBD11-02-HYDGN0000,CGINS-HYDGN0-49835,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,0,585,,,C
3,CE04OSSM-SBD11-04-VELPTA000,CGINS-VELPTA-12737,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,1.3,585,,,C
3,CE04OSSM-SBD11-06-METBKA000,CGINS-METLGR-00018,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,0,585,,,C
3,CE04OSSM-SBD11-06-METBKA001,CGINS-METCTD-10906,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,1,585,,,C
3,CE04OSSM-SBD11-06-METBKA002,CGINS-METBPR-00253,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,-4,585,,,C
3,CE04OSSM-SBD11-06-METBKA003,CGINS-METHRH-00280,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,-4,585,,,C
3,CE04OSSM-SBD11-06-METBKA004,CGINS-METLWR-00242,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,-4,585,,,C
3,CE04OSSM-SBD11-06-METBKA005,CGINS-METPRC-00267,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,-4,585,,,C
3,CE04OSSM-SBD11-06-METBKA006,CGINS-METSWR-00244,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,-4,585,,,C
3,CE04OSSM-SBD11-06-METBKA007,CGINS-METWND-00248,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,-5,585,,,C
3,CE04OSSM-SBD12-00-DCLENG000,,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,#AT37-03,,1,,#SKQ201704S,,500,0,585,missing sensor UID,,C
3,CE04OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-49850,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,0,585,,,C
3,CE04OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-35256,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,0.7,585,,,C
3,CE04OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-05301,2016-10-01T00:44:00,2017-04-21T15:35:00,44.38108,-124.95587,CGMCE-04OSSM-00003,AT37-03,,1,,SKQ201704S,,500,0,585,,,C
4,CE04OSSM-RIC21-00-CPMENG000,CGCON-NCPM02-00010,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,CGCON-000274-00010,,C
4,CE04OSSM-RID26-00-DCLENG000,CGCON-NDCL27-00010,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,CGCON-000272-00014,,C
4,CE04OSSM-RID26-01-ADCPTC000,CGINS-ADCPTC-17122,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID26-04-VELPTA000,CGINS-VELPTA-11786,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID26-06-PHSEND000,CGINS-PHSEND-P0125,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID26-07-NUTNRB000,CGINS-NUTNRB-00263,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID26-08-SPKIRB000,CGINS-SPKIRB-00295,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID27-00-DCLENG000,CGCON-NDCL27-00010,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,CGCON-000274-00010,,C
4,CE04OSSM-RID27-01-OPTAAD000,CGINS-OPTAAD-00179,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID27-02-FLORTD000,CGINS-FLORTD-01155,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID27-03-CTDBPC000,CGINS-CTDBPC-50057,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00135,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,7,575,,,C
4,CE04OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-00001,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,CGCON-000245-00001,,C
4,CE04OSSM-SBD11-00-DCLENG000,CGCON-BDCL11-00001,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,CGCON-000245-00001,,C
4,CE04OSSM-SBD11-01-MOPAK0000,CGINS-MOPAK0-43261,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,,,C
4,CE04OSSM-SBD11-02-HYDGN0000,CGINS-HYDGN0-41879,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,,,C
4,CE04OSSM-SBD11-04-VELPTA000,CGINS-VELPTA-11823,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,1.3,575,,,C
4,CE04OSSM-SBD11-06-METBKA000,CGINS-METLGR-00032,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,,,C
4,CE04OSSM-SBD11-06-METBKA001,CGINS-METCTD-11000,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,1,575,,,C
4,CE04OSSM-SBD11-06-METBKA002,CGINS-METBPR-00257,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,-4,575,,,C
4,CE04OSSM-SBD11-06-METBKA003,CGINS-METHRH-00284,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,-4,575,,,C
4,CE04OSSM-SBD11-06-METBKA004,CGINS-METLWR-00299,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,-4,575,,,C
4,CE04OSSM-SBD11-06-METBKA005,CGINS-METPRC-00257,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,-4,575,,,C
4,CE04OSSM-SBD11-06-METBKA006,CGINS-METSWR-00282,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,-4,575,,,C
4,CE04OSSM-SBD11-06-METBKA007,CGINS-METWND-00247,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,-5,575,,,C
4,CE04OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-00001,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,CGCON-000245-00001,,C
4,CE04OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-41897,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,,,C
4,CE04OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-34198,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0.7,575,,,C
4,CE04OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-06311,2017-04-21T01:44:00,2017-10-13T16:28:34,44.36555,-124.9407,CGMCE-04OSSM-00004,SKQ201704S,,1,,SKQ201715S,,500,0,575,,,C
5,CE04OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-00010,2017-10-11T23:08:23,2018-04-03T20:27:00,44.38177,-124.94973,CGMCE-04OSSM-00005,SKQ201715S,,1,,SKQ201808S,,500,0,575,,,C
