CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,AR87,,CP11NOSM-SBC11-00-CPMENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-BCPM01-50004,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-00-DCLENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-BDCL11-50004,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-01-MOPAK0000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-MOPAK0-11839,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-02-HYDGN0000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-HYDGN0-41692,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-05-SPKIRB000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-SPKIRB-00270,36.17478,-74.82118,,-4,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METLGR-00024,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA001,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METCTD-11093,36.17478,-74.82118,,1,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA002,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METBPR-00263,36.17478,-74.82118,,-4,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA003,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METHRH-00289,36.17478,-74.82118,,-4,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA004,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METLWR-00297,36.17478,-74.82118,,-4,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA005,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METPRC-00241,36.17478,-74.82118,,-4,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA006,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METSWR-00283,36.17478,-74.82118,,-4,107,,,A
AR82,,AR87,,CP11NOSM-SBD11-06-METBKA007,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-METWND-00241,36.17478,-74.82118,,-5,107,,,A
AR82,,AR87,,CP11NOSM-SBD12-00-DCLENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-BDCL12-50004,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD12-03-HYDGN0000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-HYDGN0-49860,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD12-04-PCO2AA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PCO2AA-33154,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-SBD12-05-WAVSSA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-WAVSSA-04571,36.17478,-74.82118,,0,107,,,A
AR82,,AR87,,CP11NOSM-RIC21-00-CPMENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-NCPM02-20002,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-00-DCLENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-NDCL26-20003,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-01-PRTSZA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PRTSZA-02257,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-03-TURBDA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-TURBDX-01214,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-04-VELPTA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-VELPTA-12234,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-06-PHSEND000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PHSEND-P0068,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-07-NUTNRB000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-NUTNRB-01091,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID26-08-SPKIRB000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-SPKIRB-00271,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID27-00-DCLENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-NDCL27-20002,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID27-01-OPTAAD000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-OPTAAD-00240,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID27-02-FLORTD000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-FLORTD-01214,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID27-03-CTDBPC000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-CTDBPC-50067,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-RID27-04-DOSTAD000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-DOSTAD-00412,36.17478,-74.82118,,7,107,,,A
AR82,,AR87,,CP11NOSM-MFC31-00-CPMENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-MCPM03-00007,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-00-DCLENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-MDCL36-20002,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-01-PRTSZA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PRTSZA-02258,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-02-PRESFE000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PRESFE-32936,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-03-TURBDA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-TURBDX-01106,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-04-VELPTA000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-VELPTA-12711,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-05-PCO2WB000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PCO2WB-C0096,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD36-06-PHSEND000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGINS-PHSEND-P0069,36.17478,-74.82118,,106,107,,,A
AR82,,AR87,,CP11NOSM-MFD37-00-DCLENG000,1,1,2024-04-04T18:46:00,2025-04-05T17:49:00,CGMCP-11NOSM-00001,,CGCON-MDCL37-00007,36.17478,-74.82118,,106,107,,,A
