CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
KH20240821,,KH20241008,,CP15MOAS-GL339-00-ENG000000,1,1,2024-08-21T15:07:00,2024-10-08T15:42:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGCON-GLDRCP-00339,35.94715,-74.82825,,200,200,CS,,
KH20240821,,KH20241008,,CP15MOAS-GL339-01-ADCPAM000,1,1,2024-08-21T15:07:00,2024-10-08T15:42:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-ADCPAM-49697,35.94715,-74.82825,,200,200,CS,,
KH20240821,,KH20241008,,CP15MOAS-GL339-02-FLORTM000,1,1,2024-08-21T15:07:00,2024-10-08T15:42:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-FLORTM-03185,35.94715,-74.82825,,200,200,CS,,
KH20240821,,KH20241008,,CP15MOAS-GL339-03-CTDGVM000,1,1,2024-08-21T15:07:00,2024-10-08T15:42:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-CTDGVM-00073,35.94715,-74.82825,,200,200,CS,,
KH20240821,,KH20241008,,CP15MOAS-GL339-04-DOSTAM000,1,1,2024-08-21T15:07:00,2024-10-08T15:42:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-DOSTAM-00543,35.94715,-74.82825,,200,200,CS; top mount,,
KH20240821,,KH20241008,,CP15MOAS-GL339-05-PARADM000,1,1,2024-08-21T15:07:00,2024-10-08T15:42:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-PARADM-50244,35.94715,-74.82825,,200,200,CS,,
AR87,,,,CP15MOAS-GL339-00-ENG000000,2,1,2025-04-01T20:46:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGCON-GLDRCP-00339,36.16253,-74.76678,,200,200,CS,,
AR87,,,,CP15MOAS-GL339-01-ADCPAM000,2,1,2025-04-01T20:46:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-ADCPAM-72777,36.16253,-74.76678,,200,200,CS,,
AR87,,,,CP15MOAS-GL339-02-FLORTM000,2,1,2025-04-01T20:46:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-FLORTM-05133,36.16253,-74.76678,,200,200,CS,,
AR87,,,,CP15MOAS-GL339-03-CTDGVM000,2,1,2025-04-01T20:46:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-CTDGVM-09453,36.16253,-74.76678,,200,200,CS,,
AR87,,,,CP15MOAS-GL339-04-DOSTAM000,2,1,2025-04-01T20:46:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-DOSTAM-00432,36.16253,-74.76678,,200,200,CS; top mount,,
AR87,,,,CP15MOAS-GL339-05-PARADM000,2,1,2025-04-01T20:46:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00339,CGINS-PARADM-50277,36.16253,-74.76678,,200,200,CS,,
