CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,,,CP13SOPM-SBS01-00-STCENG000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,,CGCON-BSTC01-00007,35.72202,-74.8539,,0,99,,,A
AR82,,,,CP13SOPM-SBS01-05-MOPAK0000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,,CGINS-MOPAK0-11345,35.72202,-74.8539,,0,99,,,A
AR82,,,,CP13SOPM-SBI01-02-CTDMOS011,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,,CGINS-CTDMOS-13378,35.72202,-74.8539,,1,99,,,A
AR82,,,,CP13SOPM-RII01-02-ADCPUP021,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,,CGINS-ADCPUP-00280,35.72202,-74.8539,,17,99,,,A
AR82,,,,CP13SOPM-RII01-02-ADCPTG010,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,,CGINS-ADCPTG-24544,35.72202,-74.8539,,81,99,,,A
AR82,,,,CP13SOPM-WFP01-00-WFPENG001,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,CGVEH-CWFPCP-10305,CGCON-CWFPCP-10305,35.72202,-74.8539,,80,99,,,A
AR82,,,,CP13SOPM-WFP01-01-VEL3DK000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,CGVEH-CWFPCP-10305,CGINS-VEL3DK-00034,35.72202,-74.8539,,80,99,,,A
AR82,,,,CP13SOPM-WFP01-02-DOFSTK000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,CGVEH-CWFPCP-10305,CGINS-DOFSTK-02628,35.72202,-74.8539,,80,99,,,A
AR82,,,,CP13SOPM-WFP01-03-CTDPFK000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,CGVEH-CWFPCP-10305,CGINS-CTDPFK-00128,35.72202,-74.8539,,80,99,,,A
AR82,,,,CP13SOPM-WFP01-04-FLORTK000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,CGVEH-CWFPCP-10305,CGINS-FLORTK-01101,35.72202,-74.8539,,80,99,,,A
AR82,,,,CP13SOPM-WFP01-05-PARADK000,1,1,2024-04-16T19:26:00,,CGMCP-13SOPM-00001,CGVEH-CWFPCP-10305,CGINS-PARADK-20466,35.72202,-74.8539,,80,99,,,A
