deploymentNumber,Reference Designator,sensor.uid,startDateTime,stopDateTime,lat,lon,mooring.uid,CUID_Deploy,node.uid,versionNumber,deployedBy,CUID_Recover,recoveredBy,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
15,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00110,2021-09-13T23:26:00,2022-03-24T01:54:00,46.85360,-124.97988,CGMCE-09OSPM-00015,TN394,CGVEH-CWFPCE-99103,1,,SKQ202205S,,,533,533,,,B
15,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01707,2021-09-13T23:26:00,2022-03-24T01:54:00,46.85360,-124.97988,CGMCE-09OSPM-00015,TN394,CGVEH-CWFPCE-99103,1,,SKQ202205S,,,533,533,,,B
15,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20438,2021-09-13T23:26:00,2022-03-24T01:54:00,46.85360,-124.97988,CGMCE-09OSPM-00015,TN394,CGVEH-CWFPCE-99103,1,,SKQ202205S,,,533,533,,,B
16,CE09OSPM-SBS01-00-STCENG000,CGCON-BSTC01-00003,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,,1,,TN408,,,0,533,,,B
16,CE09OSPM-SBS01-01-MOPAK0000,CGINS-MOPAK0-11353,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,0,533,,,B
16,CE09OSPM-WFP01-00-WFPENG000,CGCON-CWFPCE-37801,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,533,533,,,B
16,CE09OSPM-WFP01-01-VEL3DK000,CGINS-VEL3DK-00475,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,533,533,,,B
16,CE09OSPM-WFP01-02-DOFSTK000,CGINS-DOFSTK-03535,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,533,533,,,B
16,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00189,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,533,533,,,B
16,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01602,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,533,533,,,B
16,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20555,2022-03-23T04:40:00,2022-09-26T14:09:00,46.85147,-124.97140,CGMCE-09OSPM-00016,SKQ202205S,CGVEH-CWFPCE-37801,1,,TN408,,,533,533,,,B
17,CE09OSPM-SBS01-00-STCENG000,CGCON-BSTC01-00011,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,,1,,SKQ202304S,,,0,533,,,B
17,CE09OSPM-SBS01-01-MOPAK0000,CGINS-MOPAK0-11343,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,0,533,,,B
17,CE09OSPM-WFP01-00-WFPENG000,CGCON-CWFPCE-99103,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,533,533,,,B
17,CE09OSPM-WFP01-01-VEL3DK000,CGINS-VEL3DK-00014,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,533,533,,,B
17,CE09OSPM-WFP01-02-DOFSTK000,CGINS-DOFSTK-02496,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,533,533,,,B
17,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00110,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,533,533,,,B
17,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01707,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,533,533,,,B
17,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20438,2022-09-23T23:20:00,2023-03-12T20:38:00,46.85440,-124.97970,CGMCE-09OSPM-00017,TN408,CGVEH-CWFPCE-99103,1,,SKQ202304S,,,533,533,,,B
18,CE09OSPM-SBS01-00-STCENG000,CGCON-BSTC01-00003,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,,1,,AT50-16,,,0,533,,,B
18,CE09OSPM-SBS01-01-MOPAK0000,CGINS-MOPAK0-11353,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,0,533,,,B
18,CE09OSPM-WFP01-00-WFPENG000,CGCON-CWFPCE-37801,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,533,533,,,B
18,CE09OSPM-WFP01-01-VEL3DK000,CGINS-VEL3DK-00475,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,533,533,,,B
18,CE09OSPM-WFP01-02-DOFSTK000,CGINS-DOFSTK-04361,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,533,533,,,B
18,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00189,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,533,533,,,B
18,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01602,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,533,533,,,B
18,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20555,2023-03-09T03:24:00,2023-09-23T02:14:00,46.85410,-124.97132,CGMCE-09OSPM-00018,SKQ202304S,CGVEH-CWFPCE-37801,1,,AT50-16,,,533,533,,,B
19,CE09OSPM-SBS01-00-STCENG000,CGCON-BSTC01-00011,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,,1,,SKQ202405S,,,0,533,,,B
19,CE09OSPM-SBS01-01-MOPAK0000,CGINS-MOPAK0-11343,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,0,533,,,B
19,CE09OSPM-WFP01-00-WFPENG000,CGCON-CWFPCE-99103,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,533,533,,,B
19,CE09OSPM-WFP01-01-VEL3DK000,CGINS-VEL3DK-00014,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,533,533,,,B
19,CE09OSPM-WFP01-02-DOFSTK000,CGINS-DOFSTK-02708,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,533,533,,,B
19,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00124,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,533,533,,,B
19,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01705,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,533,533,,,B
19,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20611,2023-09-22T00:15:00,2024-04-03T21:08:00,46.85262,-124.98263,CGMCE-09OSPM-00019,AT50-16,CGVEH-CWFPCE-99103,1,,SKQ202405S,,,533,533,,,B
20,CE09OSPM-SBS01-00-STCENG000,CGCON-BSTC01-00003,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,,1,,SKQ202415S,,,0,533,,,B
20,CE09OSPM-SBS01-01-MOPAK0000,CGINS-MOPAK0-11353,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,0,533,,,B
20,CE09OSPM-WFP01-00-WFPENG000,CGCON-CWFPCE-37801,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,533,533,,,B
20,CE09OSPM-WFP01-01-VEL3DK000,CGINS-VEL3DK-00475,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,533,533,,,B
20,CE09OSPM-WFP01-02-DOFSTK000,CGINS-DOFSTK-02496,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,533,533,,,B
20,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00110,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,533,533,,,B
20,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01707,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,533,533,,,B
20,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20612,2024-03-31T17:46:00,2024-10-09T14:59:00,46.85163,-124.97442,CGMCE-09OSPM-00020,SKQ202405S,CGVEH-CWFPCE-37801,1,,SKQ202415S,,,533,533,,,B
21,CE09OSPM-SBS01-00-STCENG000,CGCON-BSTC01-00003,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,,1,,,,,0,533,,,B
21,CE09OSPM-SBS01-01-MOPAK0000,CGINS-MOPAK0-11353,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,0,533,,,B
21,CE09OSPM-WFP01-00-WFPENG000,CGCON-CWFPCE-99103,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,533,533,,,B
21,CE09OSPM-WFP01-01-VEL3DK000,CGINS-VEL3DK-00014,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,533,533,,,B
21,CE09OSPM-WFP01-02-DOFSTK000,CGINS-DOFSTK-04511,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,533,533,,,B
21,CE09OSPM-WFP01-03-CTDPFK000,CGINS-CTDPFK-00257,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,533,533,,,B
21,CE09OSPM-WFP01-04-FLORTK000,CGINS-FLORTK-01602,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,533,533,,,B
21,CE09OSPM-WFP01-05-PARADK000,CGINS-PARADK-20555,2024-10-06T00:06:00,,46.85268,-124.98247,CGMCE-09OSPM-00021,SKQ202415S,CGVEH-CWFPCE-99103,1,,,,,533,533,,,B
