CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
SKQ202308S,,SKQ202308S,,GP05MOAS-G0899-00-ENG000000,1,1,2023-05-16T15:46:00,2023-05-18T03:20:00,CGVGP-05MOAS-00000,CGVEH-GLDROO-00899,CGCON-GLDROO-00899,50.47069,-144.83979,,1000,1000,,,
SKQ202308S,,SKQ202308S,,GP05MOAS-G0899-01-FLORDM000,1,1,2023-05-16T15:46:00,2023-05-18T03:20:00,CGVGP-05MOAS-00000,CGVEH-GLDROO-00899,CGINS-FLORDM-06990,50.47069,-144.83979,,1000,1000,,,
SKQ202308S,,SKQ202308S,,GP05MOAS-G0899-02-DOSTAM000,1,1,2023-05-16T15:46:00,2023-05-18T03:20:00,CGVGP-05MOAS-00000,CGVEH-GLDROO-00899,CGINS-DOSTAM-00323,50.47069,-144.83979,,1000,1000,top mount,,
SKQ202308S,,SKQ202308S,,GP05MOAS-G0899-04-CTDGVM000,1,1,2023-05-16T15:46:00,2023-05-18T03:20:00,CGVGP-05MOAS-00000,CGVEH-GLDROO-00899,CGINS-CTDGVM-09686,50.47069,-144.83979,,1000,1000,,,
