CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR82,,AR82,,CP15MOAS-G0913-00-ENG000000,1,1,2024-04-05T18:06:00,2024-04-05T21:43:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGCON-GLDRCP-00913,35.88125,-74.83379,,200,200,CS,,
AR82,,AR82,,CP15MOAS-G0913-01-ADCPAM000,1,1,2024-04-05T18:06:00,2024-04-05T21:43:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-ADCPAM-73245,35.88125,-74.83379,,200,200,CS,,
AR82,,AR82,,CP15MOAS-G0913-02-FLORTM000,1,1,2024-04-05T18:06:00,2024-04-05T21:43:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-FLORTM-06642,35.88125,-74.83379,,200,200,CS,,
AR82,,AR82,,CP15MOAS-G0913-03-CTDGVM000,1,1,2024-04-05T18:06:00,2024-04-05T21:43:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-CTDGVM-09690,35.88125,-74.83379,,200,200,CS,,
AR82,,AR82,,CP15MOAS-G0913-04-DOSTAM000,1,1,2024-04-05T18:06:00,2024-04-05T21:43:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-DOSTAM-00909,35.88125,-74.83379,,200,200,CS; top mount,,
AR82,,AR82,,CP15MOAS-G0913-05-PARADM000,1,1,2024-04-05T18:06:00,2024-04-05T21:43:00,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-PARADM-50333,35.88125,-74.83379,,200,200,CS,,
PH20240630,,,,CP15MOAS-G0913-00-ENG000000,2,1,2024-06-30T15:43:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGCON-GLDRCP-00913,35.96352,-74.79357,,200,200,CS,,
PH20240630,,,,CP15MOAS-G0913-01-ADCPAM000,2,1,2024-06-30T15:43:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-ADCPAM-73245,35.96352,-74.79357,,200,200,CS,,
PH20240630,,,,CP15MOAS-G0913-02-FLORTM000,2,1,2024-06-30T15:43:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-FLORTM-06642,35.96352,-74.79357,,200,200,CS,,
PH20240630,,,,CP15MOAS-G0913-03-CTDGVM000,2,1,2024-06-30T15:43:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-CTDGVM-09690,35.96352,-74.79357,,200,200,CS,,
PH20240630,,,,CP15MOAS-G0913-04-DOSTAM000,2,1,2024-06-30T15:43:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-DOSTAM-00909,35.96352,-74.79357,,200,200,CS; top mount,,
PH20240630,,,,CP15MOAS-G0913-05-PARADM000,2,1,2024-06-30T15:43:00,,CGVCP-15MOAS-00000,CGVEH-GLDRCP-00913,CGINS-PARADM-50333,35.96352,-74.79357,,200,200,CS,,
