serial,name,value,notes
37-12938,CC_a0,-3.539062e-005,source_file CTDMO-Q_SBE_37IM_SN_37-12938_Calibration_Files_2024-01-18.zip > 12938.cal
37-12938,CC_a1,2.903396e-004,
37-12938,CC_a2,-3.191595e-006,
37-12938,CC_a3,1.699851e-007,
37-12938,CC_g,-9.912852e-001,
37-12938,CC_h,1.526807e-001,
37-12938,CC_i,-1.261481e-004,
37-12938,CC_j,3.285819e-005,
37-12938,CC_ctcor,3.250000e-006,
37-12938,CC_cpcor,-9.570000e-008,
37-12938,CC_wbotc,2.288518e-007,
37-12938,CC_pa0,-8.148279e-002,
37-12938,CC_pa1,4.487472e-003,
37-12938,CC_pa2,-1.472189e-011,
37-12938,CC_ptca0,5.253699e+005,
37-12938,CC_ptca1,-7.864465e+000,
37-12938,CC_ptca2,3.283764e-001,
37-12938,CC_ptcb0,2.521475e+001,
37-12938,CC_ptcb1,-2.500000e-004,
37-12938,CC_ptcb2,0.000000e+000,
37-12938,CC_ptempa0,1.446155e+002,
37-12938,CC_ptempa1,-7.000000e-002,
37-12938,CC_ptempa2,1.354367e-006,
37-12938,CC_p_range,1450,
