serial,name,value,notes
37-12306,CC_a0,-1.527332e-004,source_file CTDMO-Q_SBE_37IM_SN_37-12306_Calibration_Files_2025-01-16.zip > 12306.cal
37-12306,CC_a1,3.175162e-004,
37-12306,CC_a2,-5.276587e-006,
37-12306,CC_a3,2.229247e-007,
37-12306,CC_g,-9.864900e-001,
37-12306,CC_h,1.721184e-001,
37-12306,CC_i,-2.210365e-004,
37-12306,CC_j,4.995401e-005,
37-12306,CC_ctcor,3.250000e-006,
37-12306,CC_cpcor,-9.570000e-008,
37-12306,CC_wbotc,2.782739e-007,
37-12306,CC_pa0,1.008854e-001,
37-12306,CC_pa1,4.602979e-003,
37-12306,CC_pa2,-3.838616e-011,
37-12306,CC_ptca0,5.246542e+005,
37-12306,CC_ptca1,9.734337e-001,
37-12306,CC_ptca2,1.237610e-003,
37-12306,CC_ptcb0,2.539725e+001,
37-12306,CC_ptcb1,-1.500000e-004,
37-12306,CC_ptcb2,0.000000e+000,
37-12306,CC_ptempa0,-6.934029e+001,
37-12306,CC_ptempa1,5.196554e-002,
37-12306,CC_ptempa2,-7.449127e-007,
37-12306,CC_p_range,1450,
