serial,name,value,notes
37-12634,CC_a0,-1.457592e-004,source_file CTDMO-Q_SBE_37IM_SN_37-12634_Calibration_Files_2024-01-11.zip > 12634.cal
37-12634,CC_a1,3.168795e-004,
37-12634,CC_a2,-5.252678e-006,
37-12634,CC_a3,2.214955e-007,
37-12634,CC_g,-9.994825e-001,
37-12634,CC_h,1.546138e-001,
37-12634,CC_i,-1.064623e-004,
37-12634,CC_j,3.375191e-005,
37-12634,CC_ctcor,3.250000e-006,
37-12634,CC_cpcor,-9.570000e-008,
37-12634,CC_wbotc,1.310783e-007,
37-12634,CC_pa0,1.771922e-001,
37-12634,CC_pa1,4.448375e-003,
37-12634,CC_pa2,-1.178946e-011,
37-12634,CC_ptca0,5.246551e+005,
37-12634,CC_ptca1,9.529606e-001,
37-12634,CC_ptca2,4.067021e-002,
37-12634,CC_ptcb0,2.554700e+001,
37-12634,CC_ptcb1,-4.000000e-004,
37-12634,CC_ptcb2,0.000000e+000,
37-12634,CC_ptempa0,-6.807919e+001,
37-12634,CC_ptempa1,4.993755e-002,
37-12634,CC_ptempa2,-2.492354e-007,
37-12634,CC_p_range,1450,
