serial,name,value,notes
37-12307,CC_a0,-7.818837e-005,source_file: 12307.cal
37-12307,CC_a1,3.020350e-004,
37-12307,CC_a2,-4.086431e-006,
37-12307,CC_a3,1.899891e-007,
37-12307,CC_g,-9.921608e-001,
37-12307,CC_h,1.741216e-001,
37-12307,CC_i,-3.070207e-004,
37-12307,CC_j,5.693423e-005,
37-12307,CC_ctcor,3.250000e-006,
37-12307,CC_cpcor,-9.570000e-008,
37-12307,CC_wbotc,1.743527e-007,
37-12307,CC_pa0,3.264024e-001,
37-12307,CC_pa1,4.616759e-003,
37-12307,CC_pa2,-1.900358e-011,
37-12307,CC_ptca0,5.242415e+005,
37-12307,CC_ptca1,5.513499e+000,
37-12307,CC_ptca2,-1.272956e-001,
37-12307,CC_ptcb0,2.535075e+001,
37-12307,CC_ptcb1,-2.850000e-003,
37-12307,CC_ptcb2,0.000000e+000,
37-12307,CC_ptempa0,-7.390094e+001,
37-12307,CC_ptempa1,5.095836e-002,
37-12307,CC_ptempa2,-6.345900e-007,
37-12307,CC_p_range,1450,
