serial,name,value,notes
37-13555,CC_a0,-9.189168e-005,source_file CTDMO-Q_SBE_37IM_SN_37-13555_Calibration_Files_2025-01-16.zip > 13555.cal
37-13555,CC_a1,3.012742e-004,
37-13555,CC_a2,-3.921506e-006,
37-13555,CC_a3,1.857812e-007,
37-13555,CC_g,-9.870174e-001,
37-13555,CC_h,1.378869e-001,
37-13555,CC_i,-1.751446e-004,
37-13555,CC_j,3.348549e-005,
37-13555,CC_ctcor,3.250000e-006,
37-13555,CC_cpcor,-9.570000e-008,
37-13555,CC_wbotc,-2.801068e-007,
37-13555,CC_pa0,7.354851e-001,
37-13555,CC_pa1,4.592058e-003,
37-13555,CC_pa2,-2.710002e-011,
37-13555,CC_ptca0,5.265326e+005,
37-13555,CC_ptca1,-2.013570e+000,
37-13555,CC_ptca2,4.174034e-001,
37-13555,CC_ptcb0,2.539075e+001,
37-13555,CC_ptcb1,1.950000e-003,
37-13555,CC_ptcb2,0.000000e+000,
37-13555,CC_ptempa0,1.521746e+002,
37-13555,CC_ptempa1,-6.444063e-002,
37-13555,CC_ptempa2,-5.201071e-007,
37-13555,CC_p_range,1450,
