serial,name,value,notes
37-12939,CC_a0,-1.572353e-004,source_file CTDMO-Q_SBE_37IM_SN_37-12939_Calibration_Files_2024-01-12.zip > 12939.cal
37-12939,CC_a1,3.163166e-004,
37-12939,CC_a2,-5.072948e-006,
37-12939,CC_a3,2.163891e-007,
37-12939,CC_g,-9.885558e-001,
37-12939,CC_h,1.535789e-001,
37-12939,CC_i,-1.707149e-004,
37-12939,CC_j,3.764431e-005,
37-12939,CC_ctcor,3.250000e-006,
37-12939,CC_cpcor,-9.570000e-008,
37-12939,CC_wbotc,6.565093e-008,
37-12939,CC_pa0,3.051685e-001,
37-12939,CC_pa1,4.587583e-003,
37-12939,CC_pa2,-2.653235e-011,
37-12939,CC_ptca0,5.245262e+005,
37-12939,CC_ptca1,4.613234e+000,
37-12939,CC_ptca2,-6.587291e-002,
37-12939,CC_ptcb0,2.507037e+001,
37-12939,CC_ptcb1,2.750000e-004,
37-12939,CC_ptcb2,0.000000e+000,
37-12939,CC_ptempa0,1.541117e+002,
37-12939,CC_ptempa1,-6.147204e-002,
37-12939,CC_ptempa2,-4.201664e-007,
37-12939,CC_p_range,1450,
