serial,name,value,notes
37-13379,CC_a0,-2.411132e-005,source_file CTDMO-Q_SBE_37IM_SN_37-13379_Calibration_Files_2025-01-20.zip > 13379.cal
37-13379,CC_a1,2.852621e-004,
37-13379,CC_a2,-2.728236e-006,
37-13379,CC_a3,1.568817e-007,
37-13379,CC_g,-9.875901e-001,
37-13379,CC_h,1.356172e-001,
37-13379,CC_i,-1.071564e-004,
37-13379,CC_j,2.737674e-005,
37-13379,CC_ctcor,3.250000e-006,
37-13379,CC_cpcor,-9.570000e-008,
37-13379,CC_wbotc,1.862654e-007,
37-13379,CC_pa0,5.165554e-002,
37-13379,CC_pa1,4.618109e-003,
37-13379,CC_pa2,-4.100943e-011,
37-13379,CC_ptca0,5.241454e+005,
37-13379,CC_ptca1,4.061512e-001,
37-13379,CC_ptca2,4.645246e-003,
37-13379,CC_ptcb0,2.505987e+001,
37-13379,CC_ptcb1,-2.500000e-005,
37-13379,CC_ptcb2,0.000000e+000,
37-13379,CC_ptempa0,1.378409e+002,
37-13379,CC_ptempa1,-6.308557e-002,
37-13379,CC_ptempa2,-6.180030e-007,
37-13379,CC_p_range,1450,
