serial,name,value,notes
37-12306,CC_a0,-1.254378e-004,source_file: 12306.cal
37-12306,CC_a1,3.108792e-004,
37-12306,CC_a2,-4.738353e-006,
37-12306,CC_a3,2.083656e-007,
37-12306,CC_g,-9.868870e-001,
37-12306,CC_h,1.723282e-001,
37-12306,CC_i,-2.945791e-004,
37-12306,CC_j,5.708000e-005,
37-12306,CC_ctcor,3.250000e-006,
37-12306,CC_cpcor,-9.570000e-008,
37-12306,CC_wbotc,2.782739e-007,
37-12306,CC_pa0,2.545602e-001,
37-12306,CC_pa1,4.595502e-003,
37-12306,CC_pa2,-1.541699e-011,
37-12306,CC_ptca0,5.246972e+005,
37-12306,CC_ptca1,4.223089e+000,
37-12306,CC_ptca2,-7.735764e-002,
37-12306,CC_ptcb0,2.539725e+001,
37-12306,CC_ptcb1,-1.500000e-004,
37-12306,CC_ptcb2,0.000000e+000,
37-12306,CC_ptempa0,-6.873348e+001,
37-12306,CC_ptempa1,5.122992e-002,
37-12306,CC_ptempa2,-5.283391e-007,
37-12306,CC_p_range,1450,
