serial,name,value,notes
37-13381,CC_a0,-7.539691e-005,source_file CTDMO-Q_SBE_37IM_SN_37-13381_Calibration_Files_2024-01-26.zip > 13381.cal
37-13381,CC_a1,2.962770e-004,
37-13381,CC_a2,-3.444263e-006,
37-13381,CC_a3,1.729952e-007,
37-13381,CC_g,-9.848702e-001,
37-13381,CC_h,1.384611e-001,
37-13381,CC_i,-1.910239e-004,
37-13381,CC_j,3.348716e-005,
37-13381,CC_ctcor,3.250000e-006,
37-13381,CC_cpcor,-9.570000e-008,
37-13381,CC_wbotc,1.872853e-007,
37-13381,CC_pa0,3.885286e-001,
37-13381,CC_pa1,4.527819e-003,
37-13381,CC_pa2,-2.027129e-011,
37-13381,CC_ptca0,5.245958e+005,
37-13381,CC_ptca1,4.924897e+000,
37-13381,CC_ptca2,-5.361222e-002,
37-13381,CC_ptcb0,2.528208e+001,
37-13381,CC_ptcb1,-1.995012e-004,
37-13381,CC_ptcb2,0.000000e+000,
37-13381,CC_ptempa0,-7.358197e+001,
37-13381,CC_ptempa1,5.077879e-002,
37-13381,CC_ptempa2,-4.561477e-007,
37-13381,CC_p_range,1450,
