serial,name,value,notes
37-12936,CC_a0,-9.999435e-005,source_file CTDMO-Q_SBE_37IM_SN_37-12936_Calibration_Files_2024-01-11.zip > 12936.cal
37-12936,CC_a1,3.026811e-004,
37-12936,CC_a2,-4.088106e-006,
37-12936,CC_a3,1.935444e-007,
37-12936,CC_g,-9.735341e-001,
37-12936,CC_h,1.436930e-001,
37-12936,CC_i,-4.633545e-005,
37-12936,CC_j,2.607732e-005,
37-12936,CC_ctcor,3.250000e-006,
37-12936,CC_cpcor,-9.570000e-008,
37-12936,CC_wbotc,5.123427e-007,
37-12936,CC_pa0,1.193772e-001,
37-12936,CC_pa1,4.598217e-003,
37-12936,CC_pa2,-2.935635e-011,
37-12936,CC_ptca0,5.250117e+005,
37-12936,CC_ptca1,-3.644101e+000,
37-12936,CC_ptca2,2.316460e-001,
37-12936,CC_ptcb0,2.502400e+001,
37-12936,CC_ptcb1,-0.000000e+000,
37-12936,CC_ptcb2,0.000000e+000,
37-12936,CC_ptempa0,1.482738e+002,
37-12936,CC_ptempa1,-7.568654e-002,
37-12936,CC_ptempa2,2.548725e-006,
37-12936,CC_p_range,1450,
