serial,name,value,notes
37-12635,CC_a0,-5.077168e-005,source_file CTDMO-Q_SBE_37IM_SN_37-12635_Calibration_Files_2025-01-14.zip > 12635.cal
37-12635,CC_a1,2.893566e-004,
37-12635,CC_a2,-2.891008e-006,
37-12635,CC_a3,1.576985e-007,
37-12635,CC_g,-1.012230e+000,
37-12635,CC_h,1.607262e-001,
37-12635,CC_i,-2.795082e-004,
37-12635,CC_j,4.494305e-005,
37-12635,CC_ctcor,3.250000e-006,
37-12635,CC_cpcor,-9.570000e-008,
37-12635,CC_wbotc,3.316240e-008,
37-12635,CC_pa0,2.206071e-001,
37-12635,CC_pa1,4.502467e-003,
37-12635,CC_pa2,-1.378694e-011,
37-12635,CC_ptca0,5.244543e+005,
37-12635,CC_ptca1,1.554810e+000,
37-12635,CC_ptca2,3.207047e-002,
37-12635,CC_ptcb0,2.549575e+001,
37-12635,CC_ptcb1,-2.500000e-004,
37-12635,CC_ptcb2,0.000000e+000,
37-12635,CC_ptempa0,-7.128910e+001,
37-12635,CC_ptempa1,4.957856e-002,
37-12635,CC_ptempa2,-2.221398e-007,
37-12635,CC_p_range,1450,
