serial,name,value,notes
37-12305,CC_a0,-1.729962e-004,source_file CTDMO-Q_SBE_37IM_SN_37-12305_Calibration_Files_2025-01-16.zip > 12305.cal
37-12305,CC_a1,3.184638e-004,
37-12305,CC_a2,-5.218325e-006,
37-12305,CC_a3,2.241292e-007,
37-12305,CC_g,-9.788372e-001,
37-12305,CC_h,1.701765e-001,
37-12305,CC_i,-2.454748e-004,
37-12305,CC_j,5.024549e-005,
37-12305,CC_ctcor,3.250000e-006,
37-12305,CC_cpcor,-9.570000e-008,
37-12305,CC_wbotc,2.777271e-007,
37-12305,CC_pa0,3.386762e-001,
37-12305,CC_pa1,4.591704e-003,
37-12305,CC_pa2,-1.279523e-011,
37-12305,CC_ptca0,5.249699e+005,
37-12305,CC_ptca1,3.943622e+000,
37-12305,CC_ptca2,-1.696104e-002,
37-12305,CC_ptcb0,2.549325e+001,
37-12305,CC_ptcb1,-5.500000e-004,
37-12305,CC_ptcb2,0.000000e+000,
37-12305,CC_ptempa0,-6.907366e+001,
37-12305,CC_ptempa1,5.233020e-002,
37-12305,CC_ptempa2,-7.587823e-007,
37-12305,CC_p_range,1450,
